Selection	View	Channel	Begin Date Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Call Type	Match
28	Spectrogram 1	3	2019/2/5  10:35:12.0745	912.074525815	922.881977355	20.6	26.5	Antarctic	
29	Spectrogram 1	3	2019/2/5  10:35:42.9317	942.931663315	946.211165851	37.3	69.1	D	
30	Spectrogram 1	3	2019/2/5  10:38:23.8509	1103.850927536	1111.900615580	19.6	28.9	Antarctic	Match
31	Spectrogram 1	3	2019/2/5  10:39:30.4099	1170.409922192	1176.745324819	21.1	30.9	Antarctic	Match
32	Spectrogram 1	3	2019/2/5  10:38:58.2112	1138.211170018	1141.043467663	44.1	77.5	D	Match
33	Spectrogram 1	3	2019/2/5  10:39:06.2609	1146.260858062	1149.316758152	36.3	77.0	D	Match
34	Spectrogram 1	3	2019/2/5  10:40:41.1863	1242.186325996	1252.397504348	19.6	28.9	Antarctic	Match
35	Spectrogram 1	3	2019/2/5  10:39:58.9565	1198.956519837	1202.683227264	43.6	82.8	D	Match
36	Spectrogram 1	3	2019/2/5  10:40:10.1056	1211.105586051	1213.192542210	46.6	70.6	D	Match
37	Spectrogram 1	3	2019/2/5  10:40:14.2050	1215.204964221	1218.484466757	41.7	89.2	D	Match
38	Spectrogram 1	3	2019/2/5  10:40:27.6211	1228.621110960	1232.347818388	42.2	78.4	D	Match
39	Spectrogram 1	3	2019/2/5  10:41:49.7578	1310.757761413	1321.416144656	20.6	30.9	Antarctic	Match
40	Spectrogram 1	3	2019/2/5  10:43:03.2484	1384.248431884	1386.782592935	15.2	27.9	20Hz	
41	Spectrogram 1	3	2019/2/5  10:43:26.3540	1407.354017935	1409.515508243	56.9	99.5	D	
42	Spectrogram 1	3	2019/2/5  10:43:37.3851	1418.385090670	1422.708071286	45.6	97.1	D	
43	Spectrogram 1	3	2019/2/5  10:43:55.1988	1436.198752174	1438.807447373	19.1	97.5	D	
44	Spectrogram 1	3	2019/2/5  10:43:57.5093	1438.509310779	1441.118005978	17.6	52.5	D	
45	Spectrogram 1	3	2019/2/5  10:43:43.8696	1424.869561594	1426.211176268	28.4	96.1	D	
46	Spectrogram 1	3	2019/2/5  10:45:06.2298	1507.229795743	1519.751532699	19.6	28.9	Antarctic	
47	Spectrogram 1	3	2019/2/5  10:45:21.4348	1522.434780797	1525.267078442	29.9	85.8	D	
48	Spectrogram 1	3	2019/2/5  10:45:24.7888	1525.788817482	1527.204966304	21.6	66.2	D	
49	Spectrogram 1	3	2019/2/5  10:47:25.3851	1646.385088587	1654.732913225	18.1	28.4	Antarctic	Match
50	Spectrogram 1	3	2019/2/5  10:47:40.2919	1661.291918297	1664.571420833	37.7	76.5	D	Match
51	Spectrogram 1	3	2019/2/5  10:47:51.1739	1672.173903986	1676.124213859	36.3	81.4	D	Match
52	Spectrogram 1	3	2019/2/5  10:47:56.6149	1677.614896830	1681.341604257	39.2	78.4	D	Match
53	Spectrogram 1	3	2019/2/5  10:48:02.8012	1683.801231159	1685.440982428	36.3	98.5	D	
54	Spectrogram 1	3	2019/2/5  10:50:17.7081	1818.708058786	1823.701846739	15.7	51.5	D	
55	Spectrogram 1	3	2019/2/5  10:51:24.0435	1885.043469746	1887.428562500	42.6	71.1	D	
56	Spectrogram 1	3	2019/2/5  10:51:31.2733	1892.273282156	1894.807443207	52.0	80.9	D	
57	Spectrogram 1	3	2019/2/5  10:51:43.1987	1904.198745924	1907.925453351	41.7	75.5	D	Match
58	Spectrogram 1	3	2019/2/5  10:51:49.2360	1910.236011957	1917.763960960	47.1	84.8	D	Match
59	Spectrogram 1	3	2019/2/5  10:51:59.8199	1920.819861051	1924.919239221	52.9	89.7	D	Match
60	Spectrogram 1	3	2019/2/5  10:52:19.0497	1940.049671377	1944.447186141	42.6	81.4	D	Match
61	Spectrogram 1	3	2019/2/5  10:51:03.0248	1864.024839855	1873.118005978	22.5	28.4	Antarctic	
62	Spectrogram 1	3	2019/2/5  10:52:10.6273	1931.627312591	1936.695634692	14.2	41.2	D	
63	Spectrogram 1	3	2019/2/5  10:53:44.1677	2025.167687772	2030.086941576	12.7	43.1	D	
64	Spectrogram 1	3	2019/2/5  10:53:08.4658	1989.465830616	1992.819867301	42.6	73.5	D	Match
65	Spectrogram 1	3	2019/2/5  10:53:15.5466	1996.546574728	2000.869555344	43.1	78.4	D	Match
66	Spectrogram 1	3	2019/2/5  10:53:22.3292	2003.329182246	2008.099367754	38.2	90.7	D	Match
67	Spectrogram 1	3	2019/2/5  10:53:33.9565	2014.956509420	2019.652160779	35.3	81.4	D	Match
68	Spectrogram 1	3	2019/2/5  10:54:19.4224	2060.422358786	2065.267078442	36.8	77.9	D	Match
69	Spectrogram 1	3	2019/2/5  10:56:37.1615	2198.161484058	2201.813657337	31.4	80.9	D	Match
70	Spectrogram 1	3	2019/2/5  10:56:54.3043	2215.304338225	2223.204957971	22.5	28.9	Antarctic	
71	Spectrogram 1	3	2019/2/5  10:57:10.4782	2231.478248460	2233.863341214	34.3	88.2	D	Match
72	Spectrogram 1	3	2019/2/5  10:57:38.8758	2259.875759058	2266.881969022	20.1	28.4	Antarctic	
73	Spectrogram 1	3	2019/2/5  10:57:12.6397	2233.639738768	2235.801229076	48.0	84.8	D	Match
74	Spectrogram 1	3	2019/2/5  10:58:16.0683	2297.068317935	2309.291918297	21.1	29.9	Antarctic	
75	Spectrogram 1	3	2019/2/5  10:57:51.9193	2272.919253804	2275.527949004	38.7	74.5	D	
76	Spectrogram 1	3	2019/2/5  10:58:00.5652	2281.565215036	2283.577637047	44.1	73.5	D	
77	Spectrogram 1	3	2019/2/5  10:58:07.6460	2288.645959149	2291.180120199	40.2	75.5	D	
78	Spectrogram 1	3	2019/2/5  10:58:40.7391	2321.739121105	2323.900611413	40.7	77.0	D	
79	Spectrogram 1	3	2019/2/5  10:58:56.8385	2337.838497192	2340.819863134	43.1	78.9	D	Match
80	Spectrogram 1	3	2019/2/5  10:59:02.7267	2343.726694928	2345.664582790	46.6	77.5	D	Match
81	Spectrogram 1	3	2019/2/5  10:59:08.6894	2349.689426812	2352.596258605	40.7	80.9	D	Match
82	Spectrogram 1	3	2019/2/5  10:59:17.4099	2358.409922192	2360.720480797	42.2	72.1	D	
83	Spectrogram 1	3	2019/2/5  10:59:38.2795	2379.279483786	2382.558986322	32.8	71.1	D	
84	Spectrogram 1	3	2019/2/5  11:00:03.7267	2403.726703261	2406.782603351	35.8	77.0	D	
87	Spectrogram 1	3	2019/2/5  11:17:13.6397	3433.639736685	3437.664580707	42.2	79.9	D	Match
88	Spectrogram 1	3	2019/2/5  11:17:24.1491	3444.149051630	3452.496876268	18.1	27.5	Antarctic	
89	Spectrogram 1	3	2019/2/5  11:17:39.7267	3459.726707428	3463.080744112	42.2	81.9	D	
90	Spectrogram 1	3	2019/2/5  11:18:57.3913	3537.391290217	3545.664580707	20.1	29.9	Antarctic	
91	Spectrogram 1	3	2019/2/5  11:20:03.3540	3603.354030435	3610.732911141	20.1	29.4	Antarctic	
92	Spectrogram 1	3	2019/2/5  11:23:12.1491	3792.149066214	3796.024841938	39.7	78.4	D	
93	Spectrogram 1	3	2019/2/5  11:23:15.9503	3795.950307790	3799.304344475	39.7	82.4	D	
94	Spectrogram 1	3	2019/2/5  11:54:52.9192	5692.919241304	5696.571414583	48.5	82.8	D	
95	Spectrogram 1	3	2019/2/5  11:56:59.2546	5819.254641848	5823.130417572	39.7	76.0	D	
96	Spectrogram 1	3	2019/2/5  12:06:16.4410	6377.440992844	6382.211178351	39.7	81.4	D	
97	Spectrogram 1	3	2019/2/5  12:57:03.5031	9423.503100815	9434.459620652	17.6	29.4	Antarctic	
98	Spectrogram 1	3	2019/2/5  12:58:55.2298	9535.229808243	9545.068315851	19.6	28.4	Antarctic	Match
99	Spectrogram 1	3	2019/2/5  12:59:04.8447	9544.844713406	9548.422352536	45.1	73.5	D	
100	Spectrogram 1	3	2019/2/5  13:05:44.1988	9944.198756341	9953.217388315	20.6	28.4	Antarctic	
101	Spectrogram 1	3	2019/2/5  13:08:04.6211	10084.621110960	10093.937879529	21.1	28.4	Antarctic	Match
102	Spectrogram 1	3	2019/2/5  13:14:56.3478	10496.347822554	10503.875771558	22.1	27.5	Antarctic	
103	Spectrogram 1	3	2019/2/5  13:19:49.6397	10789.639734601	10791.503088315	46.6	97.5	D	Match
104	Spectrogram 1	3	2019/2/5  13:20:25.9814	10826.981361775	10837.192540127	19.1	27.5	Antarctic	Match
105	Spectrogram 1	3	2019/2/5  13:21:22.7764	10883.776382971	10891.453400272	18.1	30.4	Antarctic	Match
106	Spectrogram 1	3	2019/2/5  13:24:12.7143	11053.714279167	11057.068315851	33.8	75.5	D	Match
107	Spectrogram 1	3	2019/2/5  13:24:19.4224	11060.422352536	11063.850923370	27.5	69.1	D	Match
108	Spectrogram 1	3	2019/2/5  13:26:06.1553	11167.155272011	11176.844711322	19.6	28.4	Antarctic	
109	Spectrogram 1	3	2019/2/5  13:31:00.4161	11461.416146739	11464.546580978	44.1	85.8	D	Match
110	Spectrogram 1	3	2019/2/5  13:31:26.0559	11487.055893841	11490.037259783	27.0	77.9	D	Match
111	Spectrogram 1	3	2019/2/5  13:32:38.4286	11559.428552083	11564.422340036	20.6	47.5	D	
112	Spectrogram 1	3	2019/2/5  13:32:46.5528	11567.552793025	11572.993785870	16.2	57.4	D	
113	Spectrogram 1	3	2019/2/5  13:33:45.8820	11626.881975272	11629.192533877	37.3	87.3	D	Match
114	Spectrogram 1	3	2019/2/5  13:33:52.2174	11633.217377899	11635.527936504	36.3	76.0	D	Match
115	Spectrogram 1	3	2019/2/5  13:33:57.8820	11638.881973188	11641.117997645	29.9	78.9	D	Match
116	Spectrogram 1	3	2019/2/5  13:34:05.8571	11646.857127083	11649.167685688	35.8	87.7	D	Match
117	Spectrogram 1	3	2019/2/5  13:33:45.3602	11626.360236232	11632.695638859	39.2	51.0	D	Match
118	Spectrogram 1	3	2019/2/5  13:33:09.7329	11590.732913225	11593.416142572	31.9	78.9	D	
119	Spectrogram 1	3	2019/2/5  13:33:04.1429	11585.142852083	11589.763969293	16.7	42.6	D	
120	Spectrogram 1	3	2019/2/5  13:33:41.6335	11622.633528804	11624.869553261	22.1	56.4	D	
121	Spectrogram 1	3	2019/2/5  13:34:36.4161	11677.416146739	11683.677015217	23.0	48.5	D	
122	Spectrogram 1	3	2019/2/5  13:35:30.2298	11731.229801993	11734.509304529	44.6	73.5	D	
