Selection	View	Channel	Begin Date Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Call Type	Match
33	Spectrogram 1	1	2019/2/3  6:55:55.8261	955.826071014	962.981349275	19.417	30.097	Antarctic	Match
34	Spectrogram 1	1	2019/2/3  6:55:55.0062	955.006195380	956.720480797	35.922	72.816	40Hz	Match
35	Spectrogram 1	1	2019/2/3  6:56:07.3043	967.304329891	970.583832428	20.874	29.612	Antarctic	
36	Spectrogram 1	1	2019/2/3  7:00:13.2671	1213.267076359	1220.571422917	20.408	28.571	Antarctic	Match
37	Spectrogram 1	1	2019/2/3  7:00:27.3540	1227.354030435	1228.770179257	9.388	28.571	20Hz	
38	Spectrogram 1	1	2019/2/3  7:00:32.5714	1232.571420833	1234.583842844	12.245	28.163	20Hz	
39	Spectrogram 1	1	2019/2/3  7:00:44.8696	1244.869555344	1246.136635870	12.653	31.429	20Hz	
40	Spectrogram 1	1	2019/2/3  7:01:19.8261	1279.826071014	1281.167685688	15.918	33.878	20Hz	
41	Spectrogram 1	1	2019/2/3  7:01:12.5963	1272.596258605	1273.639736685	15.918	31.429	20Hz	
42	Spectrogram 1	1	2019/2/3  7:01:05.9627	1265.962719384	1267.378868207	15.510	34.286	20Hz	
43	Spectrogram 1	1	2019/2/3  7:09:02.5342	1742.534158967	1750.434778714	18.776	28.980	Antarctic	Match
44	Spectrogram 1	1	2019/2/3  7:12:38.6832	1958.683227264	1967.105586051	19.592	29.388	Antarctic	Match
45	Spectrogram 1	1	2019/2/3  7:14:20.0497	2060.049688043	2065.192544293	13.878	67.347	D	Match
46	Spectrogram 1	1	2019/2/3  7:15:24.2981	2124.298124094	2128.024831522	54.694	84.898	D	Match
47	Spectrogram 1	1	2019/2/3  7:15:29.8137	2129.813651087	2133.018619475	42.041	84.082	D	Match
48	Spectrogram 1	1	2019/2/3  7:15:35.4037	2135.403712228	2138.236009873	45.306	82.449	D	Match
49	Spectrogram 1	1	2019/2/3  7:21:16.8447	2476.844702989	2478.186317663	43.265	68.571	40Hz	
50	Spectrogram 1	3	2019/2/3  7:21:26.9814	2486.981365942	2490.335402627	53.061	86.939	D	
51	Spectrogram 1	3	2019/2/3  7:23:20.9441	2600.944097826	2604.223600362	33.469	81.224	D	Match
52	Spectrogram 1	3	2019/2/3  7:23:37.2671	2617.267076359	2621.962727717	47.755	86.939	D	Match
53	Spectrogram 1	3	2019/2/3  7:23:39.8012	2619.801237409	2630.236018207	19.592	28.571	Antarctic	
54	Spectrogram 1	3	2019/2/3  7:24:11.5528	2651.552784692	2654.534150634	23.265	76.327	D	Match
55	Spectrogram 1	3	2019/2/3  7:24:50.3105	2690.310541938	2695.155261594	17.959	30.204	Antarctic	Match
56	Spectrogram 1	3	2019/2/3  7:25:15.2795	2715.279500453	2718.708071286	31.429	78.367	D	Match
57	Spectrogram 1	3	2019/2/3  7:25:59.3292	2759.329182246	2772.670794837	20.816	28.571	Antarctic	Match
58	Spectrogram 1	3	2019/2/3  7:26:22.0621	2782.062097554	2784.819861051	31.429	69.388	D	Match
59	Spectrogram 1	3	2019/2/3  7:26:38.1615	2798.161473641	2800.322963949	42.041	71.837	D	Match
60	Spectrogram 1	3	2019/2/3  7:26:42.7081	2802.708056703	2805.391286051	36.735	67.347	D	Match
61	Spectrogram 1	3	2019/2/3  7:26:45.9876	2805.987559239	2808.968925181	48.163	76.735	D	
62	Spectrogram 1	3	2019/2/3  7:26:51.6522	2811.652154529	2814.484452174	45.306	77.551	D	Match
63	Spectrogram 1	3	2019/2/3  7:27:07.9006	2827.900617663	2836.993783786	20.408	29.388	Antarctic	
64	Spectrogram 1	3	2019/2/3  7:27:23.9255	2843.925459601	2849.739123188	20.000	27.755	Antarctic	Match
65	Spectrogram 1	3	2019/2/3  7:27:38.2360	2858.236016123	2866.062101721	19.184	28.163	Antarctic	Match
66	Spectrogram 1	2	2019/2/3  7:36:34.5093	3394.509308696	3401.068313768	21.224	28.571	Antarctic	
67	Spectrogram 1	2	2019/2/3  7:36:47.1801	3407.180113949	3412.844709239	21.224	28.163	Antarctic	Match
68	Spectrogram 1	2	2019/2/3  7:37:51.8012	3471.801239493	3476.720493297	18.367	29.388	Antarctic	Match
69	Spectrogram 1	2	2019/2/3  7:38:22.4348	3502.434774547	3510.633530888	20.816	28.980	Antarctic	Match
70	Spectrogram 1	2	2019/2/3  7:38:39.1304	3519.130423822	3521.440982428	13.469	34.694	20Hz	Match
71	Spectrogram 1	2	2019/2/3  7:39:03.5031	3543.503090399	3545.366444112	13.061	28.571	20Hz	Match
72	Spectrogram 1	2	2019/2/3  7:38:55.0062	3535.006197464	3538.285700000	37.551	77.959	D	
73	Spectrogram 1	2	2019/2/3  7:39:25.3416	3565.341595924	3567.055881341	40.408	69.796	40Hz	
74	Spectrogram 1	2	2019/2/3  7:39:34.8075	3574.807451540	3580.248444384	21.224	28.571	Antarctic	
75	Spectrogram 1	2	2019/2/3  7:40:08.8385	3609.838501359	3611.403718478	14.286	31.837	20Hz	
76	Spectrogram 1	2	2019/2/3  7:40:38.5031	3639.503092482	3641.366446196	13.061	29.796	20Hz	
77	Spectrogram 1	2	2019/2/3  7:41:09.2112	3670.211161685	3678.111781431	15.918	29.388	Antarctic	Match
78	Spectrogram 1	2	2019/2/3  7:42:01.4596	3722.459618569	3731.999989583	18.367	28.571	Antarctic	Match
79	Spectrogram 1	2	2019/2/3  7:48:34.4783	4115.478258877	4125.838505525	20.816	28.980	Antarctic	Match
80	Spectrogram 1	2	2019/2/3  7:49:37.3851	4178.385080254	4186.360234149	21.224	27.755	Antarctic	Match
81	Spectrogram 1	2	2019/2/3  7:50:30.6770	4231.677015217	4233.018629891	12.653	27.347	20Hz	
82	Spectrogram 1	2	2019/2/3  7:50:34.5528	4235.552790942	4238.757759330	36.735	76.735	D	Match
83	Spectrogram 1	2	2019/2/3  7:51:18.1553	4279.155267844	4288.173899819	19.184	28.571	Antarctic	Match
84	Spectrogram 1	2	2019/2/3  7:51:31.9441	4292.944085326	4301.142841667	20.816	29.388	Antarctic	Match
85	Spectrogram 1	2	2019/2/3  7:52:08.0932	4329.093166123	4339.900617663	20.000	28.980	Antarctic	Match
86	Spectrogram 1	2	2019/2/3  7:52:29.6335	4350.633535054	4352.496888768	37.959	66.531	D	Match
87	Spectrogram 1	2	2019/2/3  7:52:29.8571	4350.857137500	4363.900613496	20.000	28.571	Antarctic	Match
88	Spectrogram 1	2	2019/2/3  7:53:11.9689	4392.968931431	4406.161475725	20.816	28.980	Antarctic	Match
89	Spectrogram 1	2	2019/2/3  7:54:01.9068	4442.906829710	4448.869561594	22.041	28.163	Antarctic	Match
90	Spectrogram 1	2	2019/2/3  7:55:39.4720	4540.472048913	4549.118010145	16.735	28.571	Antarctic	
91	Spectrogram 1	2	2019/2/3  7:55:51.7702	4552.770183424	4556.720493297	44.898	94.286	D	Match
92	Spectrogram 1	2	2019/2/3  7:55:56.3913	4557.391300634	4560.149064130	47.347	83.673	D	Match
93	Spectrogram 1	2	2019/2/3  7:56:02.6522	4563.652169112	4567.155274094	45.306	84.898	D	Match
94	Spectrogram 1	2	2019/2/3  7:56:07.6460	4568.645957065	4572.372664493	49.796	88.980	D	Match
95	Spectrogram 1	2	2019/2/3  7:57:45.2857	4666.285710417	4670.534156884	56.735	85.714	D	
96	Spectrogram 1	2	2019/2/3  7:57:53.6335	4674.633535054	4677.391298551	44.082	75.102	D	Match
97	Spectrogram 1	2	2019/2/3  7:57:58.1056	4679.105583967	4680.894403533	43.265	68.571	D	Match
98	Spectrogram 1	2	2019/2/3  7:58:01.9814	4682.981359692	4686.782601268	39.184	76.735	D	Match
99	Spectrogram 1	2	2019/2/3  7:58:09.2112	4690.211172101	4692.968935598	44.898	74.286	D	Match
100	Spectrogram 1	2	2019/2/3  7:58:32.6894	4713.689428895	4722.857129167	20.816	27.755	Antarctic	Match
101	Spectrogram 1	2	2019/2/3  7:59:55.5093	4796.509302446	4805.229797826	20.816	28.163	Antarctic	Match
102	Spectrogram 1	2	2019/2/3  8:00:20.7329	4820.732900725	4825.503086232	31.020	88.163	D	Match
103	Spectrogram 1	2	2019/2/3  7:59:24.5031	4765.503096649	4767.888189402	35.102	83.265	D	Match
104	Spectrogram 1	2	2019/2/3  7:59:19.2112	4760.211172101	4763.043469746	31.837	65.714	D	Match
105	Spectrogram 1	2	2019/2/3  7:59:04.3043	4745.304342391	4749.999993750	28.571	74.286	D	Match
106	Spectrogram 1	2	2019/2/3  7:58:55.5093	4736.509312862	4740.012417844	38.776	81.633	D	Match
107	Spectrogram 1	2	2019/2/3  7:59:01.7702	4742.770181341	4746.124218025	38.776	78.776	D	Match
108	Spectrogram 1	2	2019/2/3  8:01:08.4348	4868.434774547	4877.155269928	22.041	28.571	Antarctic	Match
111	Spectrogram 1	3	2019/2/3  8:02:53.9751	4973.975149728	4982.173906069	20.000	28.571	Antarctic	Match
112	Spectrogram 1	3	2019/2/3  8:03:52.8571	5032.857127083	5039.267063859	18.776	29.796	Antarctic	Match
113	Spectrogram 1	3	2019/2/3  8:04:22.1491	5062.149066214	5064.981363859	49.388	82.041	D	Match
114	Spectrogram 1	3	2019/2/3  8:05:12.9814	5112.981355525	5115.813653170	50.204	79.592	D	Match
115	Spectrogram 1	3	2019/2/3  8:05:39.5155	5139.515512409	5146.447188225	20.816	27.347	Antarctic	
116	Spectrogram 1	3	2019/2/3  8:06:49.6522	5209.652164946	5222.173901902	19.592	35.102	Antarctic	Match
117	Spectrogram 1	3	2019/2/3  8:07:03.4410	5223.440982428	5225.080733696	62.041	89.796	D	
118	Spectrogram 1	3	2019/2/3  8:07:05.9751	5225.975143478	5227.540360598	56.327	93.061	D	
119	Spectrogram 1	3	2019/2/3  8:07:17.7515	5237.751538949	5240.360234149	50.612	82.857	D	
120	Spectrogram 1	3	2019/2/3  8:09:34.8199	5374.819856884	5384.285693750	21.633	29.388	Antarctic	Match
121	Spectrogram 1	3	2019/2/3  8:19:21.7019	5961.701857156	5963.341608424	21.224	37.143	20Hz	
122	Spectrogram 1	3	2019/2/3  8:20:19.2422	6019.242217754	6029.229793659	22.041	29.388	Antarctic	Match
123	Spectrogram 1	3	2019/2/3  8:21:52.0373	6112.037251449	6120.236007790	23.265	28.163	Antarctic	Match
124	Spectrogram 1	3	2019/2/3  8:23:02.0994	6182.099369837	6190.521728623	20.408	28.163	Antarctic	Match
125	Spectrogram 1	3	2019/2/3  8:23:33.4782	6213.478246377	6215.565202536	50.612	91.429	D	
126	Spectrogram 1	3	2019/2/3  8:24:08.2857	6248.285712500	6255.888195652	20.408	30.204	Antarctic	Match
127	Spectrogram 1	3	2019/2/3  8:24:36.6087	6276.608688949	6282.124215942	20.816	28.571	Antarctic	Match
128	Spectrogram 1	3	2019/2/3  8:24:34.2236	6274.223596196	6276.236018207	53.469	81.224	D	Match
129	Spectrogram 1	3	2019/2/3  8:24:42.6460	6282.645954982	6285.478252627	50.204	88.163	D	Match
130	Spectrogram 1	3	2019/2/3  8:25:14.4720	6314.472036413	6318.944085326	19.592	30.612	Antarctic	
131	Spectrogram 1	3	2019/2/3  8:25:28.7081	6328.708058786	6332.732902808	35.102	95.510	D	Match
132	Spectrogram 1	3	2019/2/3  8:25:31.9130	6331.913027174	6335.490666304	38.776	88.571	D	Match
133	Spectrogram 1	3	2019/2/3  8:26:22.0745	6382.074527899	6386.322974366	21.224	28.980	Antarctic	
134	Spectrogram 1	3	2019/2/3  8:27:05.1553	6425.155265761	6427.167687772	20.408	35.102	20Hz	Match
135	Spectrogram 1	3	2019/2/3  8:27:09.2546	6429.254643931	6433.726692844	30.204	82.449	D	Match
136	Spectrogram 1	3	2019/2/3  8:27:12.8323	6432.832283062	6435.962717301	37.551	75.918	D	Match
137	Spectrogram 1	3	2019/2/3  8:27:45.0186	6465.018625725	6468.894401449	39.592	86.939	D	Match
138	Spectrogram 1	3	2019/2/3  8:27:47.8509	6467.850923370	6471.577630797	44.490	85.714	D	Match
139	Spectrogram 1	3	2019/2/3  8:28:27.3540	6507.354022101	6515.403710145	21.224	28.163	Antarctic	Match
140	Spectrogram 1	3	2019/2/3  8:28:38.2360	6518.236007790	6520.472032246	40.816	85.306	D	
141	Spectrogram 1	3	2019/2/3  8:30:37.3416	6637.341595924	6643.975135145	21.633	28.163	Antarctic	
142	Spectrogram 1	3	2019/2/3  8:31:01.1180	6661.118008062	6670.136640036	19.592	29.388	Antarctic	Match
143	Spectrogram 1	3	2019/2/3  8:31:59.7018	6719.701848822	6727.826071014	20.816	29.796	Antarctic	Match
144	Spectrogram 1	3	2019/2/3  8:32:39.6957	6759.695651359	6769.385090670	21.224	29.388	Antarctic	Match
145	Spectrogram 1	3	2019/2/3  8:33:32.0932	6812.093157790	6822.229801993	18.776	29.388	Antarctic	Match
146	Spectrogram 1	3	2019/2/3  8:34:10.0310	6850.031039402	6865.161471558	20.408	28.571	Antarctic	Match
147	Spectrogram 1	3	2019/2/3  8:33:09.2857	6789.285708333	6797.037259783	15.102	28.163	Antarctic	Match
148	Spectrogram 1	3	2019/2/3  8:34:29.4099	6869.409936775	6875.745339402	20.408	28.163	Antarctic	Match
149	Spectrogram 1	3	2019/2/3  8:35:39.3230	6939.322968116	6946.254643931	20.408	28.571	Antarctic	Match
150	Spectrogram 1	3	2019/2/3  8:36:48.5652	7008.565210870	7016.093159873	20.816	28.163	Antarctic	Match
151	Spectrogram 1	3	2019/2/3  8:37:03.1739	7023.173903986	7030.329182246	21.224	28.980	Antarctic	Match
152	Spectrogram 1	3	2019/2/3  8:37:29.7081	7049.708060870	7051.571414583	23.673	45.306	20Hz	
153	Spectrogram 1	3	2019/2/3  8:37:38.3540	7058.354022101	7061.633524638	23.265	46.531	D	Match
154	Spectrogram 1	3	2019/2/3  8:37:41.6335	7061.633524638	7064.540356431	36.735	76.327	D	Match
155	Spectrogram 1	3	2019/2/3  8:37:47.1491	7067.149051630	7070.577622464	44.082	93.878	D	Match
156	Spectrogram 1	3	2019/2/3  8:37:51.6956	7071.695634692	7075.944081159	34.286	64.490	D	Match
157	Spectrogram 1	3	2019/2/3  8:37:57.9565	7077.956503170	7080.341595924	33.469	58.776	D	
158	Spectrogram 1	3	2019/2/3  8:37:45.1366	7065.136629620	7075.124205525	20.408	28.163	Antarctic	Match
159	Spectrogram 1	3	2019/2/3  8:38:16.4410	7096.440990761	7102.776393388	20.408	27.347	Antarctic	
160	Spectrogram 1	3	2019/2/3  8:38:25.5342	7105.534156884	7107.770181341	55.510	76.735	D	Match
161	Spectrogram 1	3	2019/2/3  8:38:39.5466	7119.546576812	7130.204960054	21.224	28.571	Antarctic	Match
162	Spectrogram 1	3	2019/2/3  8:39:22.1056	7162.105575634	7171.049673460	21.224	28.571	Antarctic	Match
163	Spectrogram 1	3	2019/2/3  8:39:20.5404	7160.540358514	7163.223587862	36.327	68.980	D	Match
164	Spectrogram 1	3	2019/2/3  8:39:01.0124	7141.012411594	7143.993777536	34.694	66.122	D	Match
165	Spectrogram 1	3	2019/2/3  8:39:08.2422	7148.242224004	7157.260855978	19.592	27.755	Antarctic	
166	Spectrogram 1	3	2019/2/3  8:40:01.4596	7201.459624819	7211.521734873	20.000	28.571	Antarctic	Match
167	Spectrogram 1	3	2019/2/3  8:40:17.8571	7217.857137500	7221.136640036	32.245	50.612	D	Match
168	Spectrogram 1	3	2019/2/3  8:40:26.5031	7226.503098732	7229.260862228	24.490	60.000	D	Match
169	Spectrogram 1	3	2019/2/3  8:40:32.3168	7232.316762319	7235.670799004	31.020	71.429	D	Match
170	Spectrogram 1	3	2019/2/3  8:40:40.6646	7240.664586957	7249.459616486	22.041	28.163	Antarctic	Match
171	Spectrogram 1	3	2019/2/3  8:40:55.1242	7255.124211775	7263.695638859	20.000	28.571	Antarctic	Match
172	Spectrogram 1	3	2019/2/3  8:41:11.0745	7271.074519565	7279.273275906	20.000	27.347	Antarctic	Match
173	Spectrogram 1	3	2019/2/3  8:41:10.1801	7270.180109783	7274.428556250	37.143	59.184	D	Match
174	Spectrogram 1	3	2019/2/3  8:40:55.8696	7255.869553261	7258.478248460	52.245	81.224	D	Match
175	Spectrogram 1	3	2019/2/3  8:40:47.2981	7247.298126178	7251.024833605	20.816	67.755	D	
176	Spectrogram 1	3	2019/2/3  8:40:48.7888	7248.788809149	7252.440982428	42.041	73.469	D	
177	Spectrogram 1	3	2019/2/3  8:40:52.6646	7252.664584873	7255.124211775	40.816	80.000	D	
178	Spectrogram 1	3	2019/2/3  8:41:00.1925	7260.192533877	7262.875763225	28.163	74.694	D	
179	Spectrogram 1	3	2019/2/3  8:41:05.4845	7265.484458424	7269.360234149	24.898	77.551	D	
180	Spectrogram 1	3	2019/2/3  8:41:53.4845	7313.484468841	7322.577634964	19.184	27.755	Antarctic	Match
181	Spectrogram 1	3	2019/2/3  8:43:07.4969	7387.496878351	7393.385076087	52.245	94.694	D	
182	Spectrogram 1	3	2019/2/3  8:42:48.6397	7368.639738768	7374.304334058	53.061	99.184	D	Match
183	Spectrogram 1	3	2019/2/3  8:42:43.3478	7363.347814221	7367.447192391	48.980	82.041	D	Match
184	Spectrogram 1	3	2019/2/3  8:42:40.2174	7360.217379982	7364.913031341	42.041	89.796	D	Match
185	Spectrogram 1	3	2019/2/3  8:42:06.9751	7326.975149728	7330.701857156	25.714	75.102	D	Match
186	Spectrogram 1	3	2019/2/3  8:42:15.4720	7335.472042663	7339.422352536	32.653	64.898	D	Match
187	Spectrogram 1	3	2019/2/3  8:42:18.0062	7338.006203714	7342.478252627	35.918	87.347	D	Match
188	Spectrogram 1	3	2019/2/3  8:42:29.8571	7349.857133333	7355.298126178	20.816	70.612	D	
189	Spectrogram 1	3	2019/2/3  8:42:21.1366	7341.136637953	7346.726699094	34.694	76.735	D	Match
190	Spectrogram 1	3	2019/2/3  8:42:23.8944	7343.894401449	7347.397506431	49.388	81.633	D	
191	Spectrogram 1	3	2019/2/3  8:44:00.9379	7440.937881612	7450.478252627	19.592	28.571	Antarctic	Match
192	Spectrogram 1	3	2019/2/3  8:45:32.3913	7532.391300634	7541.260864312	19.592	35.510	Antarctic	Match
193	Spectrogram 1	3	2019/2/3  8:45:44.2422	7544.242230254	7549.981359692	35.102	89.388	D	Match
194	Spectrogram 1	3	2019/2/3  8:45:54.5279	7554.527942754	7558.180116033	17.143	32.245	D	Match
195	Spectrogram 1	3	2019/2/3  8:46:08.1677	7568.167691938	7573.683218931	26.939	82.041	D	Match
196	Spectrogram 1	3	2019/2/3  8:46:18.2298	7578.229801993	7582.701850906	40.816	93.061	D	Match
197	Spectrogram 1	3	2019/2/3  8:45:55.9441	7555.944091576	7560.937879529	15.102	49.796	D	
198	Spectrogram 1	3	2019/2/3  8:45:48.2671	7548.267074275	7550.801235326	55.102	74.286	D	
199	Spectrogram 1	3	2019/2/3  8:46:11.0745	7571.074523732	7576.217379982	26.122	82.449	D	
200	Spectrogram 1	3	2019/2/3  8:46:21.3602	7581.360236232	7585.534148551	45.714	91.020	D	
201	Spectrogram 1	3	2019/2/3  8:46:27.3975	7587.397502264	7589.857129167	63.265	97.551	D	
202	Spectrogram 1	3	2019/2/3  8:47:07.4223	7627.422340036	7629.881966938	39.184	75.918	D	
203	Spectrogram 1	3	2019/2/3  8:47:19.7205	7639.720493297	7650.229808243	19.592	28.980	Antarctic	Match
204	Spectrogram 1	3	2019/2/3  8:48:27.7702	7707.770170924	7719.993771286	20.000	28.571	Antarctic	Match
205	Spectrogram 1	3	2019/2/3  8:48:24.1180	7704.117997645	7708.590046558	37.551	58.776	D	Match
206	Spectrogram 1	3	2019/2/3  8:48:17.5590	7697.558992572	7701.360234149	30.204	66.939	D	
207	Spectrogram 1	3	2019/2/3  8:48:48.1925	7728.192527627	7738.627308424	20.408	28.163	Antarctic	
208	Spectrogram 1	3	2019/2/3  8:49:11.9689	7751.968939764	7756.739125272	34.694	72.245	D	
209	Spectrogram 1	3	2019/2/3  8:49:17.6335	7757.633535054	7768.291918297	20.816	28.571	Antarctic	Match
210	Spectrogram 1	3	2019/2/3  8:49:55.6460	7795.645950815	7811.894395199	20.408	29.388	Antarctic	Match
211	Spectrogram 1	3	2019/2/3  8:50:45.8820	7845.881985688	7849.981363859	50.204	82.041	D	Match
212	Spectrogram 1	3	2019/2/3  8:50:49.3851	7849.385090670	7853.037263949	55.102	78.776	D	Match
213	Spectrogram 1	3	2019/2/3  8:51:07.3478	7867.347820471	7879.496886685	20.000	30.204	Antarctic	Match
214	Spectrogram 1	3	2019/2/3  8:52:13.7577	7933.757746830	7944.639732518	15.918	28.163	Antarctic	Match
215	Spectrogram 1	3	2019/2/3  8:52:25.3851	7945.385074004	7953.136625453	19.184	28.163	Antarctic	Match
216	Spectrogram 1	3	2019/2/3  8:52:54.6025	7974.602478986	7983.919247554	21.224	28.163	Antarctic	Match
217	Spectrogram 1	3	2019/2/3  8:53:06.6025	7986.602476902	7989.509308696	46.122	81.633	D	Match
218	Spectrogram 1	3	2019/2/3  8:53:10.8509	7990.850923370	7993.683221014	50.612	86.531	D	
219	Spectrogram 1	3	2019/2/3  8:53:27.7702	8007.770175091	8017.608682699	20.816	27.347	Antarctic	Match
220	Spectrogram 1	3	2019/2/3  8:54:54.9006	8094.900613496	8107.496884601	21.224	28.980	Antarctic	Match
221	Spectrogram 1	3	2019/2/3  8:55:32.2422	8132.242221920	8137.757748913	33.061	96.327	D	Match
222	Spectrogram 1	3	2019/2/3  8:55:55.1242	8155.124205525	8168.614886413	20.000	28.571	Antarctic	Match
223	Spectrogram 1	3	2019/2/3  8:56:27.5466	8187.546578895	8195.745335236	21.224	28.980	Antarctic	
224	Spectrogram 1	3	2019/2/3  8:56:46.0310	8206.031047736	8209.832289312	45.306	80.000	D	Match
225	Spectrogram 1	3	2019/2/3  8:56:41.7826	8201.782601268	8213.931667482	20.000	28.980	Antarctic	Match
226	Spectrogram 1	3	2019/2/3  8:57:11.5217	8231.521726540	8237.335390127	33.878	54.694	D	Match
227	Spectrogram 1	3	2019/2/3  8:57:27.0248	8247.024829438	8256.267063859	20.000	30.204	Antarctic	Match
228	Spectrogram 1	3	2019/2/3  8:57:14.8012	8234.801229076	8237.782595018	58.776	80.408	D	Match
229	Spectrogram 1	3	2019/2/3  8:57:23.4472	8243.447190308	8246.428556250	36.327	69.796	D	Match
230	Spectrogram 1	3	2019/2/3  8:57:26.8758	8246.875761141	8249.260853895	40.408	70.204	D	Match
231	Spectrogram 1	3	2019/2/3  8:57:30.4534	8250.453400272	8252.987561322	37.143	75.918	D	Match
232	Spectrogram 1	3	2019/2/3  8:57:32.5404	8252.540356431	8255.670790670	46.531	78.776	D	Match
233	Spectrogram 1	3	2019/2/3  8:56:54.8261	8214.826077264	8217.211170018	38.776	79.592	D	Match
234	Spectrogram 1	3	2019/2/3  8:56:35.5963	8195.596266938	8197.534154801	35.102	79.184	D	
235	Spectrogram 1	3	2019/2/3  8:58:24.3416	8304.341608424	8315.670799004	19.592	28.980	Antarctic	Match
236	Spectrogram 1	3	2019/2/3  8:59:07.9441	8347.944085326	8358.602468569	20.408	28.571	Antarctic	Match
237	Spectrogram 1	3	2019/2/3  8:58:13.5342	8293.534156884	8295.844715489	50.204	84.898	D	Match
238	Spectrogram 1	3	2019/2/3  8:58:48.5652	8328.565206703	8331.322970199	47.347	77.959	D	Match
239	Spectrogram 1	3	2019/2/3  8:58:02.7267	8282.726705344	8286.229810326	52.653	82.041	D	Match
240	Spectrogram 1	3	2019/2/3  8:58:05.1863	8285.186332246	8288.391300634	57.143	84.898	D	Match
241	Spectrogram 1	3	2019/2/3  8:59:48.1180	8388.118010145	8398.627325091	15.459	28.986	Antarctic	Match
242	Spectrogram 1	3	2019/2/3  9:00:07.2422	8408.242230254	8411.819869384	43.961	77.295	D	Match
243	Spectrogram 1	3	2019/2/3  9:00:28.9317	8429.931667482	8433.807443207	28.986	51.691	D	Match
244	Spectrogram 1	3	2019/2/3  9:00:33.4783	8434.478250543	8438.652162862	14.010	28.019	D	Match
245	Spectrogram 1	3	2019/2/3  9:00:36.5342	8437.534150634	8441.335392210	14.976	28.986	D	Match
