Selection	View	Channel	Begin Date Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Call Type	Match
115	Spectrogram 1	1	2019/2/3  4:55:47.8261	10547.826085598	10552.298134511	22.072	27.928	Antarctic	
116	Spectrogram 1	1	2019/2/3  4:55:53.2671	10553.267078442	10558.111798098	20.721	27.928	Antarctic	
117	Spectrogram 1	1	2019/2/3  5:03:21.0373	11002.037261866	11008.447198641	31.081	86.036	D	
118	Spectrogram 1	1	2019/2/3  5:01:09.3354	10870.335411957	10874.583858424	34.234	67.117	D	
119	Spectrogram 1	1	2019/2/3  5:01:23.0497	10884.049695290	10888.745346649	49.550	83.333	D	
120	Spectrogram 1	1	2019/2/3  5:02:40.7143	10961.714296830	10968.124233605	25.676	80.631	D	
121	Spectrogram 1	1	2019/2/3  5:03:30.5776	11011.577642210	11016.869566757	39.640	77.928	D	
122	Spectrogram 1	1	2019/2/3  5:04:01.2112	11042.211177264	11045.639748098	55.856	98.198	D	
123	Spectrogram 1	1	2019/2/3  5:02:59.6460	10980.645970562	10986.385100000	39.640	74.324	D	
125	Spectrogram 1	1	2019/2/3  5:03:29.6832	11010.683232428	11016.795032609	20.270	27.928	Antarctic	
126	Spectrogram 1	1	2019/2/3  5:05:14.4037	11115.403729891	11117.490686051	41.441	83.333	D	
127	Spectrogram 1	1	2019/2/3  5:05:18.8012	11119.801244656	11122.559008152	41.441	89.640	D	
128	Spectrogram 1	1	2019/2/3  5:05:46.0062	11147.006208877	11152.372667572	29.730	76.126	D	
129	Spectrogram 1	1	2019/2/3  5:06:13.2112	11174.211191848	11178.832309058	25.676	77.928	D	
130	Spectrogram 1	1	2019/2/3  5:07:46.3789	11267.378887228	11275.354041123	20.721	27.928	Antarctic	
131	Spectrogram 1	1	2019/2/3  5:08:12.0932	11293.093168478	11297.565217391	26.577	82.432	D	
132	Spectrogram 1	1	2019/2/3  5:14:03.7081	11644.708093841	11647.763993931	36.036	90.541	D	
133	Spectrogram 1	1	2019/2/3  5:14:24.1305	11665.130450543	11667.515543297	40.090	71.171	D	
134	Spectrogram 1	1	2019/2/3  5:14:32.4037	11673.403741033	11676.012436232	51.351	72.973	D	
135	Spectrogram 1	1	2019/2/3  5:14:34.3416	11675.341628895	11678.919268025	43.694	84.234	D	
136	Spectrogram 1	1	2019/2/3  5:17:37.3230	11858.322982337	11862.720497101	21.622	27.477	Antarctic	
137	Spectrogram 1	1	2019/2/3  5:18:41.4969	11922.496902989	11927.863361685	21.622	26.577	Antarctic	
139	Spectrogram 1	1	2019/2/3  5:25:00.5963	12300.596273188	12304.173912319	51.351	89.189	D	
140	Spectrogram 1	1	2019/2/3  5:25:10.5838	12310.583849094	12313.788817482	43.243	77.928	D	Match
141	Spectrogram 1	1	2019/2/3  5:25:45.7640	12345.763967210	12349.192538043	22.523	73.423	D	
142	Spectrogram 1	1	2019/2/3  5:25:51.7267	12351.726699094	12354.335394293	16.667	54.054	D	
143	Spectrogram 1	1	2019/2/3  5:25:56.5714	12356.571418750	12358.509306612	41.441	77.027	D	
144	Spectrogram 1	1	2019/2/3  5:26:05.4410	12365.440982428	12368.049677627	35.586	84.234	D	
145	Spectrogram 1	1	2019/2/3  5:26:30.9317	12390.931661232	12394.136629620	46.396	83.784	D	Match
146	Spectrogram 1	1	2019/2/3  5:27:01.4907	12421.490680888	12426.111798098	52.252	90.090	D	
147	Spectrogram 1	1	2019/2/3  5:27:51.0559	12471.055889674	12474.037255616	33.333	71.622	D	Match
148	Spectrogram 1	1	2019/2/3  5:29:33.0932	12573.093153623	12576.372656159	50.450	91.892	D	
149	Spectrogram 1	1	2019/2/3  5:28:37.0435	12517.043473913	12522.708069203	19.820	27.928	Antarctic	Match
150	Spectrogram 1	1	2019/2/3  5:30:09.9876	12609.987575906	12616.919251721	16.216	28.378	Antarctic	Match
151	Spectrogram 1	1	2019/2/3  5:32:05.9627	12725.962729801	12736.024839855	18.468	30.180	Antarctic	Match
152	Spectrogram 1	1	2019/2/3  5:32:20.9441	12740.944089493	12743.105579801	34.234	62.613	D	
153	Spectrogram 1	3	2019/2/3  5:32:23.3292	12743.329182246	12745.565206703	33.333	62.162	D	
154	Spectrogram 1	3	2019/2/3  5:32:27.2795	12747.279492120	12750.260858062	29.730	66.216	D	
155	Spectrogram 1	3	2019/2/3  5:32:28.6956	12748.695640942	12751.304336141	39.189	68.919	D	
156	Spectrogram 1	3	2019/2/3  5:32:41.3664	12761.366446196	12763.900607246	43.243	72.523	D	Match
157	Spectrogram 1	3	2019/2/3  5:32:46.8074	12766.807439040	12768.819861051	45.045	73.874	D	Match
158	Spectrogram 1	3	2019/2/3  5:32:50.5341	12770.534146467	12773.217375815	36.036	79.279	D	Match
159	Spectrogram 1	3	2019/2/3  5:32:59.4037	12779.403710145	12781.714268750	42.342	85.135	D	Match
160	Spectrogram 1	3	2019/2/3  5:33:03.5776	12783.577622464	12785.962715217	31.982	75.225	D	Match
161	Spectrogram 1	3	2019/2/3  5:33:05.8882	12785.888181069	12788.720478714	32.883	72.973	D	Match
162	Spectrogram 1	3	2019/2/3  5:33:18.8571	12798.857122917	12801.689420562	23.874	68.919	D	Match
163	Spectrogram 1	3	2019/2/3  2:40:20.7950	2420.795027446	2422.434778714	13.147	31.474	20Hz	
164	Spectrogram 1	3	2019/2/3  2:40:35.4037	2435.403720562	2437.565210870	14.343	32.271	20Hz	
165	Spectrogram 1	3	2019/2/3  2:41:29.8136	2489.813649004	2491.602468569	12.351	30.677	20Hz	
166	Spectrogram 1	3	2019/2/3  2:41:37.0435	2497.043461413	2499.204951721	16.335	34.263	20Hz	
167	Spectrogram 1	3	2019/2/3  3:01:10.8820	3670.881975272	3681.465824366	19.920	27.888	Antarctic	Match
168	Spectrogram 1	3	2019/2/3  3:07:48.8944	4068.894403533	4072.248440217	42.629	90.438	D	
169	Spectrogram 1	3	2019/2/3  3:10:06.5590	4206.558994656	4209.391292301	52.191	88.446	D	
170	Spectrogram 1	3	2019/2/3  3:09:38.9068	4178.906825543	4180.993781703	57.371	91.235	D	
171	Spectrogram 1	3	2019/2/3  3:10:38.8323	4238.832280978	4243.751534783	22.709	29.482	Antarctic	Match
172	Spectrogram 1	3	2019/2/3  3:11:00.0745	4260.074532065	4265.366456612	20.717	35.857	Antarctic	
173	Spectrogram 1	3	2019/2/3  3:14:53.1429	4493.142852083	4496.273286322	61.753	87.649	D	
174	Spectrogram 1	3	2019/2/3  3:16:28.6956	4588.695649275	4591.453412772	39.442	73.705	D	Match
175	Spectrogram 1	3	2019/2/3  3:17:32.0062	4652.006209964	4655.807451540	39.044	78.884	D	Match
176	Spectrogram 1	3	2019/2/3  3:18:06.1429	4686.142850000	4689.645954982	47.809	97.610	D	Match
177	Spectrogram 1	3	2019/2/3  3:17:39.0870	4659.086954076	4663.559002989	42.231	84.861	D	
178	Spectrogram 1	3	2019/2/3  3:17:44.8261	4664.826083514	4669.074529982	44.223	89.641	D	
179	Spectrogram 1	3	2019/2/3  3:17:51.9068	4671.906827627	4675.931671649	51.793	90.837	D	
180	Spectrogram 1	3	2019/2/3  3:17:56.6770	4676.677013134	4680.627323007	43.028	82.470	D	
181	Spectrogram 1	3	2019/2/3  3:18:02.3416	4682.341608424	4685.322974366	40.637	72.908	D	
182	Spectrogram 1	3	2019/2/3  3:23:29.4720	5009.472042663	5011.335396377	33.068	73.307	D	Match
183	Spectrogram 1	3	2019/2/3  3:23:40.3540	5020.354028351	5025.944089493	26.693	80.080	D	Match
184	Spectrogram 1	3	2019/2/3  3:23:46.8385	5026.838499275	5029.819865217	27.888	72.510	D	
185	Spectrogram 1	3	2019/2/3  3:24:37.8199	5077.819856884	5079.906813043	17.530	78.486	D	Match
186	Spectrogram 1	3	2019/2/3  3:27:16.4286	5236.428562500	5239.409928442	55.378	89.641	D	
187	Spectrogram 1	3	2019/2/3  3:27:28.2050	5248.204957971	5250.813653170	63.347	88.845	D	Match
188	Spectrogram 1	3	2019/2/3  3:27:39.6832	5259.683216848	5262.291912047	64.542	88.048	D	Match
189	Spectrogram 1	3	2019/2/3  3:27:44.3043	5264.304334058	5266.913029257	70.518	99.203	D	Match
190	Spectrogram 1	3	2019/2/3  3:27:50.0435	5270.043463496	5272.503090399	56.574	91.235	D	Match
191	Spectrogram 1	3	2019/2/3  3:29:09.9441	5349.944089493	5353.223592029	42.231	78.486	D	Match
192	Spectrogram 1	3	2019/2/3  3:29:20.1553	5360.155267844	5364.850919203	22.709	33.865	Antarctic	
193	Spectrogram 1	3	2019/2/3  3:32:56.1553	5576.155267844	5580.031043569	55.777	99.203	D	Match
194	Spectrogram 1	3	2019/2/3  3:35:13.0745	5713.074517482	5716.204951721	41.434	77.291	D	Match
195	Spectrogram 1	3	2019/2/3  3:35:06.8882	5706.888183152	5710.763958877	27.888	73.307	D	
196	Spectrogram 1	3	2019/2/3  3:38:30.8137	5910.813651087	5914.167687772	34.661	97.211	D	Match
197	Spectrogram 1	3	2019/2/3  3:38:03.1615	5883.161481975	5886.813655254	42.231	81.673	D	
198	Spectrogram 1	3	2019/2/3  3:42:48.7453	6169.745339402	6176.677015217	20.319	34.661	Antarctic	Match
199	Spectrogram 1	3	2019/2/3  3:44:16.9192	6257.919237138	6259.558988406	38.645	68.127	D	
200	Spectrogram 1	3	2019/2/3  3:44:09.4658	6250.465822283	6252.552778442	51.793	81.275	D	
201	Spectrogram 1	3	2019/2/3  3:44:07.6025	6248.602468569	6249.571412500	35.458	59.363	40Hz	Match
202	Spectrogram 1	1	2019/2/3  3:46:37.4845	6398.484454257	6400.422342120	42.629	68.526	D	
204	Spectrogram 1	3	2019/2/3  4:07:07.9255	7627.925461685	7639.925459601	17.928	29.482	Antarctic	Match
205	Spectrogram 1	3	2019/2/3  4:08:21.8633	7701.863337047	7713.416130072	16.733	29.482	Antarctic	Match
206	Spectrogram 1	3	2019/2/3  4:08:57.6397	7737.639747101	7740.621113043	43.825	88.845	D	Match
207	Spectrogram 1	3	2019/2/3  4:09:38.5590	7778.558994656	7791.304334058	16.335	30.279	Antarctic	Match
208	Spectrogram 1	3	2019/2/3  4:10:33.1925	7833.192544293	7842.434778714	16.335	30.279	Antarctic	Match
209	Spectrogram 1	3	2019/2/3  4:10:57.0435	7857.043471830	7863.453408605	17.131	28.287	Antarctic	Match
210	Spectrogram 1	3	2019/2/3  4:11:06.2112	7866.211172101	7869.490674638	33.865	73.705	D	Match
211	Spectrogram 1	3	2019/2/3  4:11:06.8074	7866.807445290	7871.055891757	33.466	84.462	D	Match
212	Spectrogram 1	3	2019/2/3  4:11:08.8944	7868.894401449	7872.397506431	32.669	76.096	D	
213	Spectrogram 1	3	2019/2/3  4:14:41.7640	8081.763967210	8084.670799004	66.135	94.821	D	Match
214	Spectrogram 1	3	2019/2/3  4:18:08.8199	8288.819869384	8297.316762319	22.709	33.466	Antarctic	
215	Spectrogram 1	3	2019/2/3  4:19:21.1180	8361.117993478	8368.049669293	22.709	30.677	Antarctic	
216	Spectrogram 1	3	2019/2/3  4:22:40.8695	8560.869549094	8564.074517482	46.215	83.267	D	
217	Spectrogram 1	3	2019/2/3  4:25:38.5590	8738.558996739	8750.111789764	21.116	33.068	Antarctic	Match
218	Spectrogram 1	3	2019/2/3  4:25:48.9192	8748.919243388	8751.453404438	42.231	74.104	D	Match
219	Spectrogram 1	3	2019/2/3  4:25:59.0559	8759.055887591	8761.440980344	45.817	82.470	D	
220	Spectrogram 1	3	2019/2/3  4:26:43.7019	8803.701861322	8807.726705344	22.311	29.084	Antarctic	Match
221	Spectrogram 1	3	2019/2/3  4:27:30.8820	8850.881977355	8861.540360598	21.116	29.084	Antarctic	Match
222	Spectrogram 1	3	2019/2/3  4:27:03.8261	8823.826081431	8826.807447373	42.231	83.665	D	Match
223	Spectrogram 1	3	2019/2/3  4:28:30.8820	8910.881985688	8921.391300634	18.725	27.888	Antarctic	Match
224	Spectrogram 1	3	2019/2/3  4:29:43.0310	8983.031041486	8996.521722373	19.920	29.084	Antarctic	Match
225	Spectrogram 1	3	2019/2/3  4:30:51.6770	9051.677011051	9062.558996739	20.319	27.888	Antarctic	Match
226	Spectrogram 1	3	2019/2/3  4:31:40.9441	9100.944083243	9110.111783514	19.522	27.888	Antarctic	Match
227	Spectrogram 1	3	2019/2/3  4:31:59.2049	9119.204949638	9121.962713134	40.637	84.462	D	Match
228	Spectrogram 1	3	2019/2/3  4:32:01.2919	9121.291905797	9123.229793659	40.637	71.713	D	Match
229	Spectrogram 1	3	2019/2/3  4:33:44.2981	9224.298117844	9228.024825272	21.514	34.661	Antarctic	Match
230	Spectrogram 1	3	2019/2/3  4:35:21.0435	9321.043461413	9324.770168841	39.841	80.080	D	Match
232	Spectrogram 1	3	2019/2/3  4:35:56.8199	9356.819871467	9360.472044746	47.012	76.892	D	
233	Spectrogram 1	3	2019/2/3  4:38:17.1677	9497.167691938	9508.496882518	21.514	27.490	Antarctic	Match
234	Spectrogram 1	3	2019/2/3  4:39:30.2112	9570.211176268	9578.484466757	19.920	29.880	Antarctic	Match
235	Spectrogram 1	3	2019/2/3  5:33:31.5714	12811.571414583	12814.850917120	53.386	87.251	D	
236	Spectrogram 1	3	2019/2/3  5:33:58.0000	12838.999981250	12848.167681522	13.944	29.482	Antarctic	Match
237	Spectrogram 1	3	2019/2/3  5:35:06.6770	12906.677006884	12910.254646014	47.809	92.430	D	
238	Spectrogram 1	3	2019/2/3  5:35:56.1863	12956.186334330	12959.913041757	44.622	71.713	D	
239	Spectrogram 1	3	2019/2/3  5:36:10.3478	12970.347822554	12974.223598279	24.303	66.534	D	
240	Spectrogram 1	3	2019/2/3  5:36:30.6956	12990.695645109	12998.223594112	20.717	29.084	Antarctic	
241	Spectrogram 1	3	2019/2/3  5:38:11.1677	13091.167696105	13098.322974366	22.311	26.693	Antarctic	
242	Spectrogram 1	3	2019/2/3  5:38:48.5093	13128.509304529	13134.397502264	15.936	27.092	Antarctic	
243	Spectrogram 1	3	2019/2/3  5:38:56.8571	13136.857129167	13138.422346286	17.131	31.873	20Hz	
244	Spectrogram 1	3	2019/2/3  5:38:28.6832	13108.683221014	13110.322972283	13.147	30.279	20Hz	
245	Spectrogram 1	3	2019/2/3  5:39:23.3913	13163.391286051	13169.503086232	19.124	29.880	Antarctic	
246	Spectrogram 1	3	2019/2/3  5:40:35.8385	13235.838497192	13238.298124094	40.637	88.845	D	
247	Spectrogram 1	3	2019/2/3  5:40:57.0807	13257.080729529	13259.913027174	32.271	80.478	D	
248	Spectrogram 1	3	2019/2/3  5:41:16.2360	13276.236005707	13278.024825272	39.841	78.884	D	
249	Spectrogram 1	3	2019/2/3  5:42:05.1304	13325.130425906	13326.770177174	39.044	76.494	D	Match
250	Spectrogram 1	3	2019/2/3  5:42:40.5341	13360.534146467	13365.304331975	12.351	29.084	Antarctic	Match
251	Spectrogram 1	3	2019/2/3  5:41:26.5217	13286.521736957	13288.683227264	35.060	80.478	D	
252	Spectrogram 1	3	2019/2/3  5:41:35.6894	13295.689437228	13297.701859239	37.849	80.876	D	
253	Spectrogram 1	3	2019/2/3  5:41:40.3106	13300.310554438	13302.322976449	43.028	76.892	D	
254	Spectrogram 1	3	2019/2/3  5:41:47.3913	13307.391298551	13309.329186413	51.394	84.861	D	
255	Spectrogram 1	3	2019/2/3  5:41:57.3043	13317.304340308	13319.614898913	46.614	84.064	D	
256	Spectrogram 1	3	2019/2/3  5:42:17.3540	13337.354026268	13340.111789764	44.223	75.299	D	
257	Spectrogram 1	3	2019/2/3  5:43:25.0310	13405.031047736	13412.260860145	23.108	27.092	Antarctic	
258	Spectrogram 1	3	2019/2/3  5:43:44.4845	13424.484460507	13426.571416667	43.028	68.526	D	
259	Spectrogram 1	3	2019/2/3  5:44:25.2546	13465.254639764	13470.844700906	21.514	26.693	Antarctic	
260	Spectrogram 1	3	2019/2/3  5:45:28.6832	13528.683218931	13541.652160779	20.319	29.084	Antarctic	Match
261	Spectrogram 1	3	2019/2/3  5:45:15.8633	13515.863345380	13518.024835688	39.044	80.080	D	Match
262	Spectrogram 1	3	2019/2/3  5:47:01.5528	13621.552786775	13631.391294384	20.319	29.084	Antarctic	Match
263	Spectrogram 1	3	2019/2/3  5:46:14.6708	13574.670807337	13580.335402627	21.514	28.685	Antarctic	Match
264	Spectrogram 1	3	2019/2/3  5:44:50.6708	13490.670803170	13497.527944837	19.920	29.084	Antarctic	
265	Spectrogram 1	3	2019/2/3  5:47:56.4845	13676.484454257	13687.888178986	21.514	29.084	Antarctic	Match
266	Spectrogram 1	3	2019/2/3  5:46:45.7515	13605.751547283	13610.521732790	19.920	28.685	Antarctic	
267	Spectrogram 1	3	2019/2/3  5:48:07.4410	13687.440992844	13689.378880707	41.036	77.291	D	Match
268	Spectrogram 1	3	2019/2/3  5:48:25.8509	13705.850927536	13709.130430072	37.849	77.689	D	
269	Spectrogram 1	3	2019/2/3  5:48:43.2919	13723.291918297	13727.316762319	44.223	73.705	D	Match
270	Spectrogram 1	3	2019/2/3  5:49:06.4720	13746.472038496	13754.074521649	19.522	29.084	Antarctic	
271	Spectrogram 1	3	2019/2/3  5:49:58.1242	13798.124222192	13801.031053986	48.207	80.876	D	
272	Spectrogram 1	3	2019/2/3  5:50:08.3354	13808.335400543	13811.987573822	21.116	79.681	D	
273	Spectrogram 1	3	2019/2/3  5:50:51.4161	13851.416138406	13853.279492120	21.514	38.645	20Hz	Match
274	Spectrogram 1	3	2019/2/3  5:50:53.1304	13853.130423822	13854.993777536	21.514	36.255	20Hz	Match
275	Spectrogram 1	3	2019/2/3  5:50:58.2733	13858.273280072	13860.360236232	23.904	44.223	20Hz	Match
276	Spectrogram 1	3	2019/2/3  5:52:22.5714	13942.571420833	13951.664586957	16.335	29.084	Antarctic	Match
277	Spectrogram 1	3	2019/2/3  5:52:35.8385	13955.838499275	13962.248436051	20.319	28.287	Antarctic	Match
278	Spectrogram 1	3	2019/2/3  5:54:54.9938	14094.993773370	14100.881971105	20.319	29.084	Antarctic	
279	Spectrogram 1	3	2019/2/3  5:56:15.8633	14175.863343297	14183.093155707	20.319	27.888	Antarctic	
280	Spectrogram 1	3	2019/2/3  5:57:01.1801	14221.180105616	14227.962713134	20.319	28.685	Antarctic	
281	Spectrogram 1	3	2019/2/3  5:56:57.4534	14217.453398188	14220.658366576	38.247	73.705	D	
282	Spectrogram 1	3	2019/2/3  5:58:12.6584	14292.658372826	14296.459614402	13.944	27.888	Antarctic	
283	Spectrogram 1	3	2019/2/3  5:58:17.5031	14297.503092482	14304.285700000	21.912	28.287	Antarctic	
284	Spectrogram 1	3	2019/2/3  5:58:42.9192	14322.919237138	14328.434764130	17.131	29.482	Antarctic	
285	Spectrogram 1	3	2019/2/3  5:58:57.9751	14337.975135145	14341.478240127	20.319	78.884	D	
286	Spectrogram 1	3	2019/2/3  5:59:18.7702	14358.770181341	14361.229808243	48.606	76.096	D	
287	Spectrogram 1	3	2019/2/3  5:59:25.8509	14365.850925453	14371.366452446	15.139	29.084	Antarctic	Match
288	Spectrogram 1	3	2019/2/3  5:59:33.8261	14373.826079348	14376.881979438	31.076	80.876	D	
289	Spectrogram 1	3	2019/2/3  5:59:39.5652	14379.565208786	14381.503096649	37.450	82.072	D	
290	Spectrogram 1	3	2019/2/3  5:59:43.5155	14383.515518659	14386.049679710	37.849	84.064	D	
291	Spectrogram 1	3	2019/2/3  5:59:49.6273	14389.627318841	14394.621106793	16.335	28.287	Antarctic	
292	Spectrogram 1	3	2019/2/3  6:00:03.7888	14403.788807065	14408.186321830	14.741	28.287	Antarctic	
293	Spectrogram 1	3	2019/2/3  6:00:11.9130	14411.913029257	14414.968929348	37.052	83.267	D	
294	Spectrogram 1	3	2019/2/3  6:00:15.3416	14415.341600091	14417.428556250	14.343	25.896	Antarctic	
295	Spectrogram 1	3	2019/2/3  6:00:25.2546	14425.254641848	14428.236007790	14.741	27.490	Antarctic	
296	Spectrogram 1	3	2019/2/3  6:01:28.7578	14488.757755163	14493.006201630	28.685	90.040	D	
297	Spectrogram 1	3	2019/2/3  6:01:50.1491	14510.149055797	14513.279490036	33.466	85.657	D	
298	Spectrogram 1	3	2019/2/3  6:02:02.0745	14522.074519565	14524.385078170	41.434	92.430	D	
299	Spectrogram 1	3	2019/2/3  6:00:48.8820	14448.881985688	14452.161488225	14.343	25.896	Antarctic	
300	Spectrogram 1	3	2019/2/3  6:04:45.6025	14685.602478986	14689.105583967	38.247	82.869	D	
301	Spectrogram 1	3	2019/2/3  6:04:59.2422	14699.242228170	14701.031047736	45.817	70.916	D	
302	Spectrogram 1	3	2019/2/3  6:05:03.4907	14703.490674638	14711.614896830	21.116	28.685	Antarctic	
303	Spectrogram 1	3	2019/2/3  6:05:18.6211	14718.621106793	14720.186323913	12.749	38.247	20Hz	
304	Spectrogram 1	3	2019/2/3  6:05:21.4534	14721.453404438	14724.509304529	32.271	72.510	D	Match
305	Spectrogram 1	3	2019/2/3  6:05:40.9814	14740.981351359	14742.546568478	24.303	43.028	20Hz	
306	Spectrogram 1	3	2019/2/3  6:05:45.0062	14745.006195380	14746.720480797	14.343	31.076	20Hz	
307	Spectrogram 1	3	2019/2/3  6:06:55.5155	14815.515518659	14824.906821377	19.124	30.677	Antarctic	Match
308	Spectrogram 1	3	2019/2/3  6:06:45.9751	14805.975147645	14807.316762319	36.653	60.956	40Hz	
309	Spectrogram 1	3	2019/2/3  6:06:34.1242	14794.124218025	14795.465832699	13.944	29.482	20Hz	
310	Spectrogram 1	3	2019/2/3  6:06:42.0994	14802.099371920	14803.664589040	16.335	32.669	20Hz	
311	Spectrogram 1	3	2019/2/3  6:06:17.3540	14777.354034601	14783.987573822	14.343	29.880	Antarctic	
312	Spectrogram 1	3	2019/2/3  6:08:58.4720	14938.472048913	14947.565215036	18.725	28.287	Antarctic	Match
313	Spectrogram 1	3	2019/2/3  6:09:14.9441	14954.944095743	14969.254652264	14.741	28.287	Antarctic	Match
314	Spectrogram 1	3	2019/2/3  6:10:03.6149	15003.614894746	15005.403714312	11.155	32.669	20Hz	
315	Spectrogram 1	3	2019/2/3  6:10:14.1987	15014.198743841	15015.763960960	11.952	30.677	20Hz	
316	Spectrogram 1	3	2019/2/3  6:10:18.8944	15018.894395199	15030.149051630	13.944	32.271	Antarctic	Match
317	Spectrogram 1	3	2019/2/3  6:10:41.6273	15041.627310507	15045.055881341	33.466	72.510	D	Match
318	Spectrogram 1	3	2019/2/3  6:10:45.6522	15045.652173279	15047.068322101	13.147	29.482	20Hz	Match
319	Spectrogram 1	3	2019/2/3  6:11:04.5093	15064.509312862	15066.223598279	13.147	31.474	20Hz	Match
320	Spectrogram 1	3	2019/2/3  6:11:25.7515	15085.751545199	15087.242228170	13.944	31.076	20Hz	
321	Spectrogram 1	3	2019/2/3  6:11:35.8882	15095.888189402	15097.453406522	13.147	29.084	20Hz	Match
322	Spectrogram 1	3	2019/2/3  6:11:49.3789	15109.378870290	15110.795019112	13.147	31.076	20Hz	
323	Spectrogram 1	3	2019/2/3  6:12:00.2609	15120.260855978	15122.049675543	11.155	32.271	20Hz	
324	Spectrogram 1	3	2019/2/3  6:12:12.6335	15132.633524638	15133.975139312	13.147	30.677	20Hz	
325	Spectrogram 1	3	2019/2/3  6:12:20.8323	15140.832280978	15142.621100543	13.944	34.263	20Hz	
326	Spectrogram 1	3	2019/2/3  6:12:30.2236	15150.223583696	15159.167681522	18.725	29.880	Antarctic	Match
327	Spectrogram 1	3	2019/2/3  6:13:49.3043	15229.304334058	15231.913029257	11.554	31.873	20Hz	Match
328	Spectrogram 1	3	2019/2/3  6:14:48.4099	15288.409932609	15290.273286322	13.944	30.279	20Hz	
329	Spectrogram 1	3	2019/2/3  6:14:57.5776	15297.577632880	15299.739123188	12.749	29.482	20Hz	
330	Spectrogram 1	3	2019/2/3  6:15:10.6956	15310.695643025	15312.558996739	13.147	29.084	20Hz	
