Selection	View	Channel	Begin Date Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Call Type	Match
34	Spectrogram 1	3	2019/2/5  0:51:09.3913	1869.391298551	1874.161484058	28.000	68.200	D	
36	Spectrogram 1	3	2019/2/5  0:51:20.1242	1880.124215942	1885.714277083	49.800	87.700	D	
39	Spectrogram 1	3	2019/2/5  0:54:26.9814	2066.981363859	2070.037263949	26.500	70.600	D	
40	Spectrogram 1	3	2019/2/5  0:55:13.8074	2113.807445290	2119.621108877	51.200	88.600	D	
41	Spectrogram 1	3	2019/2/5  0:57:00.9876	2220.987569656	2230.527940670	18.000	30.300	Antarctic	Match
42	Spectrogram 1	3	2019/2/5  0:56:46.2298	2206.229808243	2209.136640036	37.900	75.400	D	Match
43	Spectrogram 1	3	2019/2/5  0:56:53.9814	2213.981359692	2216.962725634	37.400	80.100	D	Match
44	Spectrogram 1	3	2019/2/5  0:56:59.9441	2219.944091576	2222.925457518	36.500	79.600	D	Match
45	Spectrogram 1	3	2019/2/5  0:56:36.7640	2196.763971377	2204.888193569	32.700	81.500	D	
46	Spectrogram 1	3	2019/2/5  0:58:00.0931	2280.093149457	2287.844700906	17.500	32.200	Antarctic	Match
47	Spectrogram 1	3	2019/2/5  0:58:13.6584	2293.658383243	2297.012419928	31.300	62.600	D	Match
48	Spectrogram 1	3	2019/2/5  0:58:18.3540	2298.354034601	2302.527946920	18.500	69.700	D	Match
49	Spectrogram 1	3	2019/2/5  0:58:26.4783	2306.478256793	2311.844715489	28.400	79.100	D	Match
50	Spectrogram 1	3	2019/2/5  1:00:22.9006	2422.900615580	2429.459620652	19.900	30.800	Antarctic	Match
51	Spectrogram 1	3	2019/2/5  1:01:12.3168	2472.316756069	2477.012407428	24.200	75.800	D	
52	Spectrogram 1	3	2019/2/5  1:02:15.1491	2535.149062047	2538.726701178	57.800	97.600	D	Match
53	Spectrogram 1	3	2019/2/5  1:03:53.9068	2633.906827627	2638.155274094	23.700	82.500	D	Match
54	Spectrogram 1	3	2019/2/5  1:04:15.3727	2655.372662409	2658.801233243	40.300	91.000	D	Match
55	Spectrogram 1	3	2019/2/5  1:04:33.5590	2673.558994656	2675.869553261	42.200	86.700	D	Match
56	Spectrogram 1	3	2019/2/5  1:05:24.4658	2724.465836866	2727.298134511	31.800	95.300	D	Match
57	Spectrogram 1	3	2019/2/5  1:05:30.0559	2730.055898007	2732.739127355	47.400	84.800	D	Match
58	Spectrogram 1	3	2019/2/5  1:05:46.0807	2746.080739946	2750.105583967	40.800	71.600	D	Match
59	Spectrogram 1	3	2019/2/5  1:06:18.1304	2778.130423822	2782.155267844	41.700	83.900	D	Match
60	Spectrogram 1	3	2019/2/5  1:06:36.6149	2796.614892663	2798.776382971	49.800	87.700	D	Match
61	Spectrogram 1	3	2019/2/5  1:06:46.3789	2806.378866123	2808.540356431	31.800	84.800	D	Match
62	Spectrogram 1	3	2019/2/5  1:06:52.1180	2812.117995562	2815.844702989	34.100	84.800	D	Match
63	Spectrogram 1	3	2019/2/5  1:06:57.0372	2817.037249366	2820.838490942	38.400	77.700	D	Match
64	Spectrogram 1	3	2019/2/5  1:07:02.2546	2822.254639764	2825.459608152	33.600	68.700	D	Match
65	Spectrogram 1	3	2019/2/5  1:07:07.6211	2827.621098460	2830.304327808	43.100	87.200	D	Match
66	Spectrogram 1	3	2019/2/5  1:07:22.0062	2842.006207880	2843.944095743	32.700	68.200	D	Match
67	Spectrogram 1	3	2019/2/5  1:07:28.1925	2848.192542210	2851.844715489	27.500	64.900	D	Match
68	Spectrogram 1	3	2019/2/5  1:07:36.8385	2856.838503442	2860.043471830	44.100	87.700	D	Match
69	Spectrogram 1	3	2019/2/5  1:07:48.2422	2868.242228170	2877.558996739	20.400	32.200	Antarctic	Match
70	Spectrogram 1	3	2019/2/5  1:07:56.2174	2876.217382065	2879.049679710	64.900	97.600	D	Match
71	Spectrogram 1	3	2019/2/5  1:08:29.3851	2909.385078170	2913.186319746	54.000	80.600	D	
72	Spectrogram 1	3	2019/2/5  1:12:28.9379	3148.937887862	3151.397514764	55.900	94.300	D	Match
73	Spectrogram 1	3	2019/2/5  1:13:15.8199	3195.819867301	3198.950301540	31.800	78.200	D	
74	Spectrogram 1	3	2019/2/5  1:13:29.3851	3209.385082337	3212.515516576	22.300	98.600	D	
75	Spectrogram 1	3	2019/2/5  1:13:59.4969	3239.496878351	3241.881971105	28.900	96.700	D	Match
76	Spectrogram 1	3	2019/2/5  1:15:37.8074	3337.807439040	3338.925451268	10.900	30.300	20Hz	
77	Spectrogram 1	3	2019/2/5  1:16:06.6522	3366.652154529	3367.844700906	12.800	34.600	20Hz	
78	Spectrogram 1	3	2019/2/5  1:16:11.9441	3371.944097826	3374.403724728	48.800	81.500	D	
79	Spectrogram 1	3	2019/2/5  1:17:07.3230	3427.322970199	3430.304336141	45.000	85.800	D	
80	Spectrogram 1	3	2019/2/5  1:17:42.1304	3462.130417572	3465.409920109	36.500	86.300	D	Match
81	Spectrogram 1	3	2019/2/5  1:18:33.4845	3513.484464674	3516.018625725	43.100	77.700	D	Match
82	Spectrogram 1	3	2019/2/5  1:18:52.6397	3532.639740851	3534.801231159	45.000	70.600	D	Match
83	Spectrogram 1	3	2019/2/5  1:18:57.8571	3537.857131250	3541.509304529	17.500	62.100	D	Match
84	Spectrogram 1	3	2019/2/5  1:19:02.7019	3542.701850906	3546.801229076	34.100	74.400	D	Match
85	Spectrogram 1	3	2019/2/5  1:19:13.2112	3553.211165851	3556.490668388	42.700	83.900	D	Match
86	Spectrogram 1	3	2019/2/5  1:19:28.1925	3568.192529710	3571.322963949	44.100	73.500	D	Match
87	Spectrogram 1	3	2019/2/5  1:19:36.9130	3576.913025091	3580.937869112	35.100	85.300	D	Match
88	Spectrogram 1	3	2019/2/5  1:18:19.6211	3499.621113043	3502.378876540	23.700	78.200	D	
89	Spectrogram 1	3	2019/2/5  1:20:57.4534	3658.453402355	3668.217375815	14.200	28.900	Antarctic	
90	Spectrogram 1	3	2019/2/5  1:21:14.8199	3675.819858967	3687.745322736	19.000	29.400	Antarctic	
91	Spectrogram 1	3	2019/2/5  1:22:00.8074	3721.807447373	3734.999991667	20.400	28.900	Antarctic	Match
92	Spectrogram 1	3	2019/2/5  1:22:03.4907	3724.490676721	3728.888191486	45.000	89.600	D	
93	Spectrogram 1	3	2019/2/5  1:22:30.5466	3751.546572645	3755.347814221	43.100	81.000	D	Match
94	Spectrogram 1	3	2019/2/5  1:22:37.3292	3758.329180163	3762.354024185	41.200	83.400	D	Match
95	Spectrogram 1	3	2019/2/5  1:22:45.1553	3766.155265761	3770.701848822	44.500	75.800	D	Match
96	Spectrogram 1	3	2019/2/5  1:22:58.7205	3779.720480797	3782.403710145	57.800	82.500	D	Match
97	Spectrogram 1	3	2019/2/5  1:23:22.3478	3803.347805888	3806.031035236	36.500	72.500	D	Match
98	Spectrogram 1	3	2019/2/5  1:23:58.2733	3839.273284239	3841.956513587	36.500	85.300	D	Match
99	Spectrogram 1	3	2019/2/5  1:24:35.8385	3876.838495109	3880.565202536	37.000	74.400	D	Match
100	Spectrogram 1	3	2019/2/5  1:25:40.2360	3941.236018207	3943.770179257	36.500	71.600	D	Match
101	Spectrogram 1	3	2019/2/5  1:26:52.9068	4013.906813043	4017.409918025	47.400	85.800	D	Match
102	Spectrogram 1	3	2019/2/5  1:26:45.9006	4006.900603080	4009.509298279	31.300	75.800	D	Match
103	Spectrogram 1	3	2019/2/5  1:27:28.3106	4049.310552355	4052.440986594	38.400	84.400	D	Match
104	Spectrogram 1	3	2019/2/5  1:30:19.2174	4220.217373732	4223.869547011	44.500	79.100	D	Match
105	Spectrogram 1	3	2019/2/5  1:30:46.5714	4247.571425000	4251.074529982	43.600	81.500	D	
106	Spectrogram 1	3	2019/2/5  1:31:14.1491	4275.149059964	4279.099369837	43.600	89.100	D	
107	Spectrogram 1	3	2019/2/5  1:31:36.2112	4297.211167935	4301.310546105	45.000	80.100	D	Match
108	Spectrogram 1	3	2019/2/5  1:31:54.1739	4315.173897736	4318.006195380	46.400	88.200	D	Match
109	Spectrogram 1	3	2019/2/5  1:32:23.0932	4344.093166123	4348.267078442	49.800	89.600	D	Match
110	Spectrogram 1	3	2019/2/5  1:33:20.6335	4401.633528804	4405.211167935	27.000	62.600	D	
111	Spectrogram 1	3	2019/2/5  1:34:11.1677	4452.167700272	4455.819873551	29.900	77.700	D	Match
112	Spectrogram 1	3	2019/2/5  1:35:15.8633	4516.863341214	4520.366446196	37.000	89.600	D	
113	Spectrogram 1	3	2019/2/5  1:36:50.1491	4611.149057880	4612.416138406	31.300	64.000	40Hz	
114	Spectrogram 1	3	2019/2/5  1:38:03.1925	4684.192542210	4687.919249638	54.000	99.500	D	
115	Spectrogram 1	3	2019/2/5  1:38:11.1677	4692.167696105	4695.894403533	43.100	86.700	D	
116	Spectrogram 1	3	2019/2/5  1:39:07.6646	4748.664580707	4751.571412500	43.100	82.900	D	Match
117	Spectrogram 1	3	2019/2/5  1:38:24.9565	4705.956513587	4708.267072192	46.000	94.300	D	
118	Spectrogram 1	3	2019/2/5  1:39:20.9317	4761.931659149	4765.285695833	47.400	78.200	D	
119	Spectrogram 1	3	2019/2/5  1:39:33.6025	4774.602464402	4777.658364493	54.500	91.000	D	
120	Spectrogram 1	3	2019/2/5  1:43:40.4907	5020.490676721	5030.031047736	20.900	29.400	Antarctic	
121	Spectrogram 1	3	2019/2/5  1:44:15.3727	5055.372658243	5062.900607246	19.900	29.900	Antarctic	
122	Spectrogram 1	3	2019/2/5  1:45:35.4224	5135.422352536	5139.223594112	47.900	85.300	D	Match
123	Spectrogram 1	3	2019/2/5  1:54:23.8696	5663.869559511	5667.372664493	46.400	90.500	D	
124	Spectrogram 1	3	2019/2/5  1:56:50.4782	5810.478248460	5826.354022101	20.400	28.400	Antarctic	Match
125	Spectrogram 1	3	2019/2/5  1:58:20.2919	5900.291916214	5904.614896830	34.100	89.100	D	
126	Spectrogram 1	3	2019/2/5  1:59:17.1615	5957.161490308	5965.881985688	19.000	29.900	Antarctic	
127	Spectrogram 1	3	2019/2/5  2:00:05.2360	6005.236016123	6013.956511504	18.000	31.300	Antarctic	
128	Spectrogram 1	3	2019/2/5  2:02:53.7577	6173.757744746	6176.664576540	37.000	83.400	D	
129	Spectrogram 1	3	2019/2/5  2:03:13.8820	6193.881983605	6196.937883696	46.000	76.300	D	
130	Spectrogram 1	3	2019/2/5  2:03:33.5590	6213.558998822	6217.062103804	27.500	85.800	D	
131	Spectrogram 1	3	2019/2/5  2:03:52.4161	6232.416138406	6235.322970199	36.000	81.000	D	
132	Spectrogram 1	3	2019/2/5  2:09:29.0869	6569.086943659	6573.782595018	35.500	79.600	D	
133	Spectrogram 1	3	2019/2/5  2:12:28.2671	6748.267074275	6760.118003895	19.000	31.800	Antarctic	
134	Spectrogram 1	3	2019/2/5  2:14:48.4472	6888.447194475	6895.527938587	20.900	29.400	Antarctic	
135	Spectrogram 1	3	2019/2/5  2:15:59.6273	6959.627325091	6967.602478986	19.900	29.900	Antarctic	Match
136	Spectrogram 1	3	2019/2/5  2:17:03.6522	7023.652158696	7026.484456341	45.500	81.000	D	Match
137	Spectrogram 1	3	2019/2/5  2:17:07.9751	7027.975139312	7036.322963949	19.000	30.300	Antarctic	Match
138	Spectrogram 1	3	2019/2/5  2:18:19.1553	7099.155269928	7107.801231159	19.400	29.900	Antarctic	Match
139	Spectrogram 1	3	2019/2/5  2:19:28.0994	7168.099376087	7176.819871467	21.300	30.300	Antarctic	
140	Spectrogram 1	3	2019/2/5  2:22:50.3105	7370.310539855	7378.285693750	21.300	28.400	Antarctic	
141	Spectrogram 1	3	2019/2/5  2:24:01.4161	7441.416136322	7449.093153623	20.900	30.300	Antarctic	Match
142	Spectrogram 1	3	2019/2/5  2:23:53.0683	7433.068311685	7437.913031341	56.400	76.300	D	
143	Spectrogram 1	3	2019/2/5  2:23:59.0310	7439.031043569	7442.310546105	52.600	95.700	D	
144	Spectrogram 1	3	2019/2/5  2:24:04.0248	7444.024831522	7446.484458424	50.200	83.900	D	
145	Spectrogram 1	3	2019/2/5  2:25:11.2547	7511.254652264	7520.944091576	18.500	31.300	Antarctic	Match
146	Spectrogram 1	3	2019/2/5  2:26:22.6584	7582.658366576	7590.260849728	19.900	29.400	Antarctic	Match
147	Spectrogram 1	3	2019/2/5  2:29:44.7205	7784.720480797	7787.552778442	46.400	79.600	D	
148	Spectrogram 1	3	2019/2/5  2:33:59.9255	8039.925461685	8048.049683877	19.400	30.300	Antarctic	
149	Spectrogram 1	3	2019/2/5  2:35:28.4720	8128.472030163	8131.080725362	35.100	72.500	D	
150	Spectrogram 1	3	2019/2/5  2:35:34.3602	8134.360246649	8137.118010145	52.600	82.900	D	
151	Spectrogram 1	3	2019/2/5  2:35:43.4534	8143.453412772	8146.956517754	41.200	75.800	D	
152	Spectrogram 1	3	2019/2/5  2:36:22.6584	8182.658374909	8185.714275000	30.800	76.800	D	
153	Spectrogram 1	3	2019/2/5  2:40:48.9379	8449.937887862	8452.472048913	45.000	72.500	D	Match
154	Spectrogram 1	3	2019/2/5  2:41:18.0807	8479.080739946	8483.180118116	40.800	86.300	D	Match
155	Spectrogram 1	3	2019/2/5  2:41:25.7578	8486.757757246	8490.111793931	44.500	80.100	D	
156	Spectrogram 1	3	2019/2/5  2:42:13.3105	8534.310544022	8536.993773370	51.700	82.500	D	Match
157	Spectrogram 1	3	2019/2/5  2:42:18.9751	8539.975139312	8542.509300362	45.500	87.200	D	
158	Spectrogram 1	3	2019/2/5  2:44:15.9938	8656.993771286	8659.378864040	39.300	88.600	D	
159	Spectrogram 1	3	2019/2/5  2:44:26.1304	8667.130434239	8670.409936775	40.300	80.100	D	Match
160	Spectrogram 1	3	2019/2/5  2:45:44.4658	8745.465824366	8748.372656159	43.600	82.500	D	Match
161	Spectrogram 1	3	2019/2/5  2:45:50.8758	8751.875761141	8754.037251449	44.500	80.100	D	Match
162	Spectrogram 1	3	2019/2/5  2:45:57.9565	8758.956505254	8761.565200453	51.200	82.000	D	Match
163	Spectrogram 1	3	2019/2/5  2:46:03.6211	8764.621100543	8766.931659149	50.200	88.600	D	Match
164	Spectrogram 1	3	2019/2/5  2:47:35.1491	8856.149053714	8859.204953804	37.900	75.400	D	
165	Spectrogram 1	3	2019/2/5  2:47:56.0931	8877.093149457	8880.372651993	44.100	78.700	D	
166	Spectrogram 1	3	2019/2/5  2:50:06.8261	9007.826083514	9010.732915308	41.200	90.000	D	Match
167	Spectrogram 1	3	2019/2/5  2:50:25.2360	9026.236018207	9028.472042663	37.400	77.300	D	Match
168	Spectrogram 1	3	2019/2/5  2:50:38.8012	9039.801233243	9042.484462591	41.200	76.800	D	Match
169	Spectrogram 1	3	2019/2/5  2:58:07.4223	9488.422348370	9492.372658243	51.200	87.700	D	
170	Spectrogram 1	3	2019/2/5  3:02:26.2360	9746.236005707	9749.739110688	30.800	78.700	D	
171	Spectrogram 1	3	2019/2/5  3:13:15.6522	10395.652154529	10399.453396105	20.400	79.100	D	
172	Spectrogram 1	3	2019/2/5  3:14:03.4286	10443.428562500	10449.093157790	29.900	82.500	D	Match
173	Spectrogram 1	3	2019/2/5  3:14:52.2484	10492.248429801	10495.677000634	31.800	87.200	D	Match
174	Spectrogram 1	3	2019/2/5  3:15:05.5900	10505.590042391	10508.124203442	28.000	58.300	D	
175	Spectrogram 1	3	2019/2/5  3:15:25.8633	10525.863349547	10532.049683877	46.000	98.600	D	
176	Spectrogram 1	3	2019/2/5  3:16:59.1242	10619.124215942	10625.012413678	60.700	98.100	D	Match
177	Spectrogram 1	3	2019/2/5  3:17:17.1615	10637.161479891	10640.291914130	67.800	98.100	D	Match
178	Spectrogram 1	3	2019/2/5  3:17:26.7764	10646.776385054	10651.099365670	41.700	87.700	D	
179	Spectrogram 1	3	2019/2/5  3:17:56.1428	10676.142839583	10682.105571467	49.800	93.800	D	
180	Spectrogram 1	3	2019/2/5  3:18:04.4161	10684.416130072	10687.621098460	52.100	95.700	D	
181	Spectrogram 1	3	2019/2/5  3:19:06.2050	10746.204957971	10753.658372826	20.400	28.900	Antarctic	
182	Spectrogram 1	3	2019/2/5  3:21:04.4161	10864.416136322	10875.745326902	19.000	32.200	Antarctic	Match
183	Spectrogram 1	3	2019/2/5  3:20:54.2050	10854.204957971	10864.043465580	39.800	81.000	D	Match
184	Spectrogram 1	3	2019/2/5  3:20:50.4037	10850.403716395	10851.968933514	12.800	31.300	20Hz	
185	Spectrogram 1	3	2019/2/5  3:22:14.2547	10934.254652264	10944.391296467	19.400	28.400	Antarctic	Match
186	Spectrogram 1	3	2019/2/5  3:21:41.2360	10901.236024457	10906.378880707	49.300	86.300	D	
187	Spectrogram 1	3	2019/2/5  3:21:48.0932	10908.093166123	10910.776395471	38.900	90.500	D	
188	Spectrogram 1	3	2019/2/5  3:21:52.4161	10912.416146739	10915.844717572	44.100	90.000	D	
189	Spectrogram 1	3	2019/2/5  3:22:03.8199	10923.819871467	10928.739125272	47.400	86.700	D	
190	Spectrogram 1	3	2019/2/5  3:23:10.6025	10990.602468569	10995.968927264	53.600	89.600	D	
191	Spectrogram 1	3	2019/2/5  3:23:46.3789	11026.378878623	11030.031051902	46.000	84.800	D	Match
192	Spectrogram 1	3	2019/2/5  3:23:51.5217	11031.521734873	11034.801237409	37.900	83.400	D	Match
193	Spectrogram 1	3	2019/2/5  3:23:58.0062	11038.006205797	11043.521732790	37.400	80.600	D	Match
194	Spectrogram 1	3	2019/2/5  3:24:10.9751	11050.975147645	11053.434774547	38.400	75.800	D	
195	Spectrogram 1	3	2019/2/5  3:24:40.9379	11080.937875362	11083.173899819	42.200	83.400	D	
196	Spectrogram 1	3	2019/2/5  3:25:12.6149	11112.614888496	11116.863334964	47.900	81.500	D	
197	Spectrogram 1	3	2019/2/5  3:25:27.7453	11127.745339402	11135.124220109	42.200	96.200	D	Match
198	Spectrogram 1	3	2019/2/5  3:26:17.6832	11177.683218931	11179.919243388	29.900	90.000	D	Match
199	Spectrogram 1	3	2019/2/5  3:27:08.5155	11228.515526993	11231.571427083	34.600	82.000	D	Match
200	Spectrogram 1	3	2019/2/5  3:27:27.6708	11247.670803170	11252.739125272	36.500	84.800	D	Match
201	Spectrogram 1	3	2019/2/5  3:27:49.9565	11269.956513587	11273.683221014	48.300	83.900	D	
202	Spectrogram 1	3	2019/2/5  3:27:57.4099	11277.409928442	11280.987567572	54.000	96.700	D	
203	Spectrogram 1	3	2019/2/5  3:28:15.1491	11295.149055797	11298.204955888	36.000	78.700	D	Match
204	Spectrogram 1	3	2019/2/5  3:28:53.9813	11333.981347192	11337.260849728	49.800	80.600	D	
205	Spectrogram 1	3	2019/2/5  3:29:24.2422	11364.242230254	11369.236018207	48.300	81.000	D	
206	Spectrogram 1	3	2019/2/5  3:29:41.9068	11381.906823460	11384.142847917	42.700	81.000	D	Match
207	Spectrogram 1	3	2019/2/5  3:37:14.1801	11834.180111866	11836.043465580	36.000	69.700	40Hz	
208	Spectrogram 1	3	2019/2/5  3:37:42.8758	11862.875759058	11864.217373732	38.900	75.400	40Hz	
209	Spectrogram 1	3	2019/2/5  3:37:56.8882	11876.888197736	11881.062110054	40.300	78.700	D	Match
210	Spectrogram 1	3	2019/2/5  3:38:27.0745	11907.074527899	11910.577632880	46.000	90.000	D	Match
211	Spectrogram 1	3	2019/2/5  3:38:00.3168	11880.316768569	11884.043475996	40.300	80.100	D	
212	Spectrogram 1	3	2019/2/5  3:38:46.6770	11926.677008967	11929.360238315	44.500	74.900	D	
213	Spectrogram 1	3	2019/2/5  3:39:04.1925	11944.192533877	11947.621104710	45.500	74.900	D	
214	Spectrogram 1	3	2019/2/5  3:40:58.0807	12058.080731612	12060.763960960	43.600	86.300	D	Match
215	Spectrogram 1	3	2019/2/5  3:41:28.8633	12088.863334964	12092.888178986	30.800	99.500	D	Match
216	Spectrogram 1	3	2019/2/5  3:42:17.1615	12137.161481975	12141.037257699	46.400	80.100	D	
217	Spectrogram 1	3	2019/2/5  3:42:47.2733	12167.273277989	12168.391290217	9.000	27.000	20Hz	
218	Spectrogram 1	3	2019/2/5  3:44:41.9814	12281.981351359	12283.472034330	10.400	29.900	20Hz	
219	Spectrogram 1	3	2019/2/5  3:45:49.6584	12349.658376993	12352.863345380	48.300	86.700	D	Match
220	Spectrogram 1	3	2019/2/5  3:46:41.2360	12401.236007790	12403.322963949	30.300	78.200	D	Match
221	Spectrogram 1	3	2019/2/5  3:47:49.3602	12469.360238315	12473.012411594	27.000	61.600	D	Match
222	Spectrogram 1	3	2019/2/5  3:47:57.5590	12477.558994656	12480.167689855	30.300	82.500	D	Match
223	Spectrogram 1	3	2019/2/5  3:48:07.4720	12487.472036413	12489.857129167	37.000	77.300	D	Match
224	Spectrogram 1	3	2019/2/5  3:46:57.2609	12417.260868478	12418.602483152	15.200	29.400	20Hz	
225	Spectrogram 1	3	2019/2/5  3:48:04.8633	12484.863341214	12486.130421739	9.500	27.500	20Hz	
226	Spectrogram 1	3	2019/2/5  3:48:49.1366	12529.136644203	12532.490680888	33.200	83.900	D	
227	Spectrogram 1	3	2019/2/5  3:49:06.6522	12546.652169112	12550.006205797	39.300	83.900	D	Match
228	Spectrogram 1	3	2019/2/5  3:54:06.4286	12846.428570833	12849.260868478	52.100	84.800	D	
229	Spectrogram 1	3	2019/2/5  3:54:28.4161	12868.416144656	12871.919249638	64.000	98.600	D	Match
230	Spectrogram 1	3	2019/2/5  3:56:25.5838	12985.583844928	12987.894403533	39.300	88.600	D	Match
231	Spectrogram 1	3	2019/2/5  3:57:49.7329	13069.732917391	13073.012419928	32.700	87.200	D	Match
232	Spectrogram 1	3	2019/2/5  3:58:49.8074	13129.807441123	13133.012409511	53.600	97.200	D	
233	Spectrogram 1	3	2019/2/5  3:58:57.1863	13137.186321830	13139.869551178	44.100	82.900	D	Match
234	Spectrogram 1	3	2019/2/5  3:59:02.4037	13142.403712228	13144.863339130	54.000	82.500	D	Match
235	Spectrogram 1	3	2019/2/5  3:59:54.5776	13194.577634964	13197.409932609	67.300	98.100	D	Match
236	Spectrogram 1	3	2019/2/5  4:00:33.2298	13234.229801993	13237.062099638	65.900	98.100	D	Match
237	Spectrogram 1	3	2019/2/5  4:02:46.4969	13367.496878351	13369.360232065	54.500	99.100	D	Match
238	Spectrogram 1	3	2019/2/5  4:01:27.2671	13288.267078442	13290.875773641	27.000	66.800	D	
239	Spectrogram 1	3	2019/2/5  4:01:32.9317	13293.931673732	13296.763971377	29.900	76.300	D	
240	Spectrogram 1	3	2019/2/5  4:01:39.7143	13300.714281250	13303.695647192	34.100	74.400	D	
241	Spectrogram 1	3	2019/2/5  4:01:44.5590	13305.559000906	13308.913037591	39.300	78.700	D	Match
242	Spectrogram 1	3	2019/2/5  4:01:55.1429	13316.142850000	13320.018625725	35.500	75.800	D	Match
243	Spectrogram 1	3	2019/2/5  4:01:59.0932	13320.093159873	13322.329184330	56.900	80.600	D	
244	Spectrogram 1	3	2019/2/5  4:02:04.1615	13325.161481975	13328.068313768	37.900	76.800	D	Match
245	Spectrogram 1	3	2019/2/5  4:02:13.6273	13334.627318841	13338.577628714	35.500	68.200	D	Match
246	Spectrogram 1	3	2019/2/5  4:02:22.4223	13343.422348370	13345.732906975	34.600	59.700	D	Match
247	Spectrogram 1	3	2019/2/5  4:03:45.6025	13426.602476902	13430.254650181	62.100	97.600	D	Match
248	Spectrogram 1	3	2019/2/5  4:05:14.6708	13515.670803170	13518.950305707	37.900	80.600	D	Match
249	Spectrogram 1	3	2019/2/5  4:10:57.0807	13858.080737862	13861.285706250	51.700	94.300	D	Match
250	Spectrogram 1	3	2019/2/5  4:10:45.1553	13846.155274094	13848.913037591	52.100	81.500	D	Match
251	Spectrogram 1	3	2019/2/5  4:13:50.0745	14031.074515399	14033.906813043	42.200	85.800	D	Match
252	Spectrogram 1	2	2019/2/5  4:13:58.1988	14039.198756341	14042.329190580	37.900	84.400	D	
