Selection	View	Channel	Begin Date Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Call Type
106	Spectrogram 1	1	2019/2/3  6:09:20.2359	13760.235915528	13769.179977640	13.757	30.159	Antarctic
107	Spectrogram 1	1	2019/2/3  6:10:24.9313	13824.931298137	13832.459217081	13.757	29.101	Antarctic
108	Spectrogram 1	1	2019/2/3  6:10:46.3225	13846.322513354	13849.303867391	33.333	69.841	D
109	Spectrogram 1	1	2019/2/3  6:10:50.4223	13850.422325155	13851.689400621	11.640	29.630	20Hz
110	Spectrogram 1	1	2019/2/3  6:11:04.8819	13864.881892236	13866.298035404	13.757	31.217	20Hz
111	Spectrogram 1	1	2019/2/3  6:11:41.4035	13901.403479193	13902.446953106	17.989	35.979	20Hz
112	Spectrogram 1	1	2019/2/3  6:12:30.5213	13950.521286957	13956.633062733	17.989	29.101	Antarctic
113	Spectrogram 1	1	2019/2/3  6:13:51.5400	14031.540032919	14032.881642236	18.519	41.799	20Hz
114	Spectrogram 1	1	2019/2/3  6:16:34.7701	14194.770066460	14196.558878882	24.868	69.841	D
115	Spectrogram 1	1	2019/2/3  6:16:32.7577	14192.757652484	14194.770066460	27.513	74.074	D
116	Spectrogram 1	1	2019/2/3  6:16:26.1241	14186.124139752	14188.285621429	20.635	70.370	D
117	Spectrogram 1	1	2019/2/3  6:23:20.0865	14600.086497826	14607.763484472	16.402	30.159	Antarctic
118	Spectrogram 1	1	2019/2/3  6:32:31.1925	15151.192491615	15154.695582609	28.571	68.254	D
119	Spectrogram 1	1	2019/2/3  6:32:39.0185	15159.018545963	15161.180027640	20.635	78.307	D
120	Spectrogram 1	1	2019/2/3  6:32:44.3850	15164.384983230	15166.919134161	29.630	75.661	D
121	Spectrogram 1	1	2019/2/3  6:33:00.2607	15180.260693478	15183.092979814	22.222	77.778	D
